measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,max,1683882776918,JUMPING,0.8,1.62,0.61,114.62,-39.25,-48.34,-17.19,49.8,-56.73
1,max,1683882776941,JUMPING,0.8,1.62,0.61,114.62,-39.25,-48.34,-17.19,49.8,-56.73
2,max,1683882776965,JUMPING,1.5,1.8,0.63,24.54,-23.13,61.52,-20.43,51.77,-55.34
3,max,1683882776988,JUMPING,1.5,1.8,0.63,24.54,-23.13,61.52,-20.43,51.77,-55.34
4,max,1683882777008,JUMPING,0.99,1.67,1.37,38.15,15.75,40.83,-21.76,52.43,-54.04
5,max,1683882777029,JUMPING,1.45,0.99,-0.39,54.32,-78.98,43.88,-26.3,56.62,-56.29
6,max,1683882777054,JUMPING,1.45,0.99,-0.39,54.32,-78.98,43.88,-26.3,56.62,-56.29
7,max,1683882777074,JUMPING,0.08,0.68,0.16,17.76,-30.33,-6.59,-25.67,58.27,-57.62
8,max,1683882777098,JUMPING,-0.24,-0.03,0.02,-71.84,55.85,-2.5,-25.67,58.27,-57.62
9,max,1683882777121,JUMPING,-0.24,-0.03,0.02,-71.84,55.85,-2.5,-22.6,54.1,-55.54
10,max,1683882777145,JUMPING,-0.21,-0.4,0.04,-113.1,22.83,32.17,-22.64,47.43,-53.19
11,max,1683882777165,JUMPING,-0.21,-0.4,0.04,-113.1,22.83,32.17,-22.64,47.43,-53.19
12,max,1683882777187,JUMPING,-0.48,-0.84,-0.16,46.14,20.08,117.37,-25.32,47.04,-48.59
13,max,1683882777209,JUMPING,-0.48,-0.84,-0.16,46.14,20.08,117.37,-25.32,47.04,-48.59
14,max,1683882777234,JUMPING,0.04,-0.09,-0.26,21.36,18.62,25.82,-26.17,48.88,-48.21
15,max,1683882777255,JUMPING,0.31,0.27,0.17,-17.15,35.16,-25.45,-25.2,48.24,-47.87
16,max,1683882777278,JUMPING,0.31,0.27,0.17,-17.15,35.16,-25.45,-25.2,48.24,-47.87
17,max,1683882777300,JUMPING,0.19,0.33,0.27,38.88,32.59,10.68,-24.6,49.43,-46.5
18,max,1683882777325,JUMPING,0.19,0.33,0.27,38.88,32.59,10.68,-24.6,49.43,-46.5
19,max,1683882777350,JUMPING,0.27,0.56,0.75,13.55,48.28,13.12,-23.84,49.03,-44.78
20,max,1683882777371,JUMPING,6.24,4.3,1.22,-126.4,-82.58,48.34,-27.32,46.89,-46.61
21,max,1683882777391,JUMPING,6.24,4.3,1.22,-126.4,-82.58,48.34,-27.32,46.89,-46.61
22,max,1683882777415,JUMPING,1.25,0.98,2.27,-34.0,107.24,92.04,-27.09,41.93,-40.6
23,max,1683882777436,JUMPING,1.25,0.98,2.27,-34.0,107.24,92.04,-27.09,41.93,-40.6
24,max,1683882777458,JUMPING,1.75,0.65,-0.72,-49.68,-84.53,30.09,-32.17,42.99,-43.17
25,max,1683882777481,JUMPING,0.25,0.63,-0.0,-49.68,-84.53,30.09,-32.17,42.99,-43.17
26,max,1683882777505,JUMPING,0.25,0.63,-0.0,33.51,-82.95,-40.89,-32.89,48.1,-48.08
27,max,1683882777528,JUMPING,-0.01,0.03,0.09,-8.48,36.32,-36.44,-29.29,45.49,-46.72
28,max,1683882777553,JUMPING,-0.01,0.03,0.09,-8.48,36.32,-36.44,-29.29,45.49,-46.72
29,max,1683882777578,JUMPING,-0.37,-0.36,0.09,-74.1,92.16,12.21,-25.95,39.49,-42.75
30,max,1683882777603,JUMPING,-0.37,-0.36,0.09,-74.1,92.16,12.21,-25.95,39.49,-42.75
31,max,1683882777626,JUMPING,-0.74,-0.49,-0.26,-71.41,17.64,34.06,-25.57,35.71,-41.04
32,max,1683882777647,JUMPING,0.04,0.15,-0.37,26.92,7.93,10.25,-25.71,38.8,-41.62
33,max,1683882777669,JUMPING,0.04,0.15,-0.37,26.92,7.93,10.25,-25.71,38.8,-41.62
34,max,1683882777690,JUMPING,0.42,0.15,0.14,-2.99,21.85,-17.82,-26.0,38.66,-41.59
35,max,1683882777714,JUMPING,0.3,0.13,0.52,40.28,28.99,10.5,-25.55,39.15,-40.08
36,max,1683882777736,JUMPING,0.3,0.13,0.52,40.28,28.99,10.5,-25.55,39.15,-40.08
37,max,1683882777760,JUMPING,0.28,0.93,0.7,145.02,-14.1,54.69,-27.62,44.86,-39.05
38,max,1683882777783,JUMPING,0.28,0.93,0.7,145.02,-14.1,54.69,-27.62,44.86,-39.05
