measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,micha,1683883882715,LYING,0.0,-0.03,0.95,-1.4,0.06,-1.04,-0.33,-3.42,-111.99
1,micha,1683883882740,LYING,0.0,-0.03,0.96,-1.4,0.06,-1.04,-0.33,-3.42,-111.99
2,micha,1683883882762,LYING,0.0,-0.03,0.96,-1.28,0.18,-0.79,-0.33,-3.4,-112.02
3,micha,1683883882783,LYING,0.0,-0.03,0.96,-1.28,0.18,-0.79,-0.33,-3.4,-112.02
4,micha,1683883882806,LYING,0.01,-0.03,0.95,-1.34,0.24,-0.79,-0.32,-3.4,-112.06
5,micha,1683883882828,LYING,0.0,-0.03,0.96,-1.34,0.18,-0.49,-0.3,-3.38,-112.09
6,micha,1683883882850,LYING,0.0,-0.02,0.95,-1.34,0.18,-0.49,-0.3,-3.38,-112.09
7,micha,1683883882872,LYING,0.0,-0.02,0.95,-1.28,0.12,-0.79,-0.3,-3.36,-112.12
8,micha,1683883882894,LYING,0.01,-0.03,0.96,-1.16,0.0,-0.79,-0.3,-3.36,-112.12
9,micha,1683883882915,LYING,0.01,-0.03,0.96,-1.16,0.0,-0.79,-0.3,-3.34,-112.16
10,micha,1683883882935,LYING,0.01,-0.03,0.96,-1.04,0.06,-0.92,-0.29,-3.33,-112.19
11,micha,1683883882959,LYING,0.01,-0.03,0.96,-1.1,0.12,-0.92,-0.29,-3.32,-112.22
12,micha,1683883882982,LYING,0.01,-0.03,0.96,-1.1,0.12,-0.92,-0.29,-3.32,-112.22
13,micha,1683883883006,LYING,0.0,-0.03,0.95,-1.22,0.06,-0.92,-0.28,-3.31,-112.25
14,micha,1683883883029,LYING,0.01,-0.02,0.96,-1.22,0.06,-0.92,-0.28,-3.31,-112.25
15,micha,1683883883052,LYING,0.01,-0.02,0.96,-1.34,0.12,-0.98,-0.28,-3.29,-112.29
16,micha,1683883883074,LYING,0.0,-0.03,0.96,-1.53,0.18,-0.92,-0.27,-3.28,-112.33
17,micha,1683883883098,LYING,0.0,-0.03,0.96,-1.53,0.18,-0.92,-0.27,-3.28,-112.33
18,micha,1683883883118,LYING,0.0,-0.03,0.95,-1.46,0.24,-0.85,-0.26,-3.27,-112.36
19,micha,1683883883142,LYING,0.0,-0.03,0.95,-1.46,0.24,-0.85,-0.26,-3.27,-112.36
20,micha,1683883883162,LYING,0.0,-0.03,0.95,-1.34,0.18,-0.61,-0.25,-3.27,-112.39
21,micha,1683883883186,LYING,0.01,-0.03,0.95,-1.28,0.12,-0.79,-0.25,-3.27,-112.39
22,micha,1683883883209,LYING,0.01,-0.03,0.95,-1.28,0.12,-0.79,-0.25,-3.27,-112.42
23,micha,1683883883232,LYING,0.01,-0.03,0.95,-1.16,0.06,-0.92,-0.25,-3.27,-112.46
24,micha,1683883883256,LYING,0.01,-0.03,0.95,-1.16,0.06,-0.92,-0.25,-3.27,-112.46
25,micha,1683883883277,LYING,0.01,-0.03,0.96,-1.16,0.12,-0.92,-0.25,-3.25,-112.5
26,micha,1683883883298,LYING,0.0,-0.03,0.95,-1.16,0.12,-0.92,-0.25,-3.25,-112.5
27,micha,1683883883319,LYING,0.0,-0.03,0.95,-1.16,0.0,-0.92,-0.26,-3.23,-112.53
28,micha,1683883883344,LYING,0.0,-0.03,0.96,-1.16,0.06,-1.04,-0.26,-3.21,-112.57
