measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,alex,1683904631338,LYING,-0.36,-0.76,0.35,9.77,-24.54,2.26,31.72,-67.51,-163.73
1,alex,1683904631358,LYING,-0.36,-0.76,0.35,9.77,-24.54,2.26,31.72,-67.51,-163.73
2,alex,1683904631379,LYING,-0.37,-0.76,0.4,5.25,-31.25,8.36,31.25,-66.28,-162.08
3,alex,1683904631403,LYING,-0.59,-0.73,0.38,5.25,-31.25,8.36,31.25,-66.28,-162.08
4,alex,1683904631425,LYING,-0.59,-0.73,0.38,-4.03,-32.47,14.83,31.46,-65.42,-160.34
5,alex,1683904631448,LYING,-0.71,-0.69,0.36,0.98,-18.07,10.99,31.98,-64.75,-159.34
6,alex,1683904631472,LYING,-0.71,-0.69,0.36,0.98,-18.07,10.99,31.98,-64.75,-159.34
7,alex,1683904631494,LYING,-0.6,-0.73,0.39,8.12,-7.2,2.5,32.08,-64.13,-158.96
8,alex,1683904631517,LYING,-0.52,-0.74,0.41,14.77,-6.04,-4.82,32.08,-64.13,-158.96
9,alex,1683904631541,LYING,-0.52,-0.74,0.41,14.77,-6.04,-4.82,31.74,-63.29,-158.71
10,alex,1683904631565,LYING,-0.49,-0.72,0.43,12.39,-9.46,-2.01,31.43,-62.44,-158.26
11,alex,1683904631586,LYING,-0.49,-0.72,0.43,12.39,-9.46,-2.01,31.43,-62.44,-158.26
12,alex,1683904631610,LYING,-0.53,-0.7,0.42,5.07,-5.98,0.79,31.4,-61.94,-157.9
13,alex,1683904631630,LYING,-0.53,-0.7,0.42,5.07,-5.98,0.79,31.4,-61.94,-157.9
14,alex,1683904631651,LYING,-0.56,-0.72,0.43,1.28,-3.11,-2.26,31.34,-61.72,-157.77
15,alex,1683904631671,LYING,-0.53,-0.72,0.44,6.41,-5.25,-9.58,31.34,-61.72,-157.77
16,alex,1683904631695,LYING,-0.53,-0.72,0.44,6.41,-5.25,-9.58,30.93,-61.34,-157.68
17,alex,1683904631716,LYING,-0.53,-0.72,0.44,6.41,-5.25,-9.58,30.93,-61.34,-157.68
18,alex,1683904631739,LYING,-0.48,-0.69,0.41,7.51,-6.1,-11.72,30.42,-60.94,-157.64
19,alex,1683904631764,LYING,-0.49,-0.71,0.42,9.28,-3.91,-10.07,30.0,-60.53,-157.67
20,alex,1683904631784,LYING,-0.49,-0.71,0.42,9.28,-3.91,-10.07,30.0,-60.53,-157.67
21,alex,1683904631808,LYING,-0.47,-0.72,0.44,10.56,-6.84,-9.58,29.52,-59.98,-157.56
22,alex,1683904631832,LYING,-0.46,-0.73,0.44,11.72,-10.93,-10.19,28.9,-59.32,-157.32
23,alex,1683904631856,LYING,-0.46,-0.73,0.44,11.72,-10.93,-10.19,28.9,-59.32,-157.32
