measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,alex,1683904500969,STANDING,0.0,0.93,0.36,-0.73,-2.32,-1.1,-0.55,65.43,-97.74
1,alex,1683904500993,STANDING,0.0,0.93,0.36,-0.73,-2.32,-1.1,-0.55,65.43,-97.74
2,alex,1683904501016,STANDING,0.0,0.92,0.37,0.37,-0.31,-0.31,-0.54,65.55,-97.75
3,alex,1683904501041,STANDING,0.0,0.92,0.37,0.37,-0.31,-0.31,-0.54,65.55,-97.75
4,alex,1683904501064,STANDING,0.02,0.91,0.37,-0.55,-0.18,0.49,-0.58,65.59,-97.75
5,alex,1683904501087,STANDING,0.01,0.92,0.37,-1.16,0.73,1.28,-0.61,65.64,-97.7
6,alex,1683904501111,STANDING,0.01,0.92,0.37,-1.16,0.73,1.28,-0.61,65.64,-97.7
7,alex,1683904501131,STANDING,0.01,0.92,0.36,-0.24,3.11,1.77,-0.61,65.72,-97.56
8,alex,1683904501154,STANDING,0.01,0.92,0.36,-0.31,3.54,2.01,-0.63,65.8,-97.39
9,alex,1683904501175,STANDING,0.01,0.92,0.36,-0.31,3.54,2.01,-0.63,65.8,-97.39
10,alex,1683904501198,STANDING,0.03,0.93,0.37,-0.79,2.93,2.26,-0.7,65.85,-97.25
11,alex,1683904501220,STANDING,0.03,0.93,0.37,-0.79,2.93,2.26,-0.7,65.85,-97.25
12,alex,1683904501245,STANDING,0.04,0.92,0.37,-1.1,2.08,1.95,-0.8,65.88,-97.14
13,alex,1683904501268,STANDING,0.04,0.91,0.37,-0.98,1.04,1.22,-0.86,65.92,-97.08
14,alex,1683904501291,STANDING,0.03,0.91,0.38,-0.98,1.04,1.22,-0.86,65.92,-97.08
15,alex,1683904501314,STANDING,0.03,0.91,0.38,-1.1,0.92,0.49,-0.9,65.92,-97.04
16,alex,1683904501337,STANDING,0.02,0.91,0.38,-0.98,-0.12,-0.79,-0.9,65.93,-97.07
17,alex,1683904501361,STANDING,0.02,0.91,0.38,-0.98,-0.12,-0.79,-0.9,65.93,-97.07
18,alex,1683904501384,STANDING,0.02,0.91,0.38,-1.16,0.61,-0.92,-0.86,65.93,-97.06
19,alex,1683904501407,STANDING,0.02,0.91,0.37,-1.04,1.65,-0.79,-0.81,65.96,-97.01
20,alex,1683904501431,STANDING,0.02,0.91,0.37,-1.04,1.65,-0.79,-0.81,65.96,-97.01
21,alex,1683904501455,STANDING,0.01,0.92,0.38,-1.16,2.38,-0.06,-0.79,65.97,-96.92
22,alex,1683904501477,STANDING,0.02,0.93,0.38,-1.89,2.38,1.16,-0.82,65.94,-96.81
23,alex,1683904501500,STANDING,0.04,0.92,0.38,-2.08,2.2,2.38,-0.93,65.92,-96.69
24,alex,1683904501522,STANDING,0.04,0.92,0.38,-2.08,2.2,2.38,-0.93,65.92,-96.69
25,alex,1683904501546,STANDING,0.04,0.91,0.38,-0.73,1.77,2.5,-1.04,65.93,-96.58
26,alex,1683904501570,STANDING,0.04,0.91,0.37,-0.92,1.77,1.59,-1.11,65.94,-96.49
27,alex,1683904501591,STANDING,0.04,0.91,0.37,-0.92,1.77,1.59,-1.11,65.94,-96.49
28,alex,1683904501615,STANDING,0.04,0.91,0.37,-1.4,1.28,0.73,-1.17,65.95,-96.43
29,alex,1683904501637,STANDING,0.05,0.9,0.37,-0.98,0.55,-0.73,-1.17,65.95,-96.43
30,alex,1683904501662,STANDING,0.05,0.9,0.37,-0.98,0.55,-0.73,-1.2,65.97,-96.42
31,alex,1683904501686,STANDING,0.04,0.92,0.36,-1.46,-0.37,-1.1,-1.21,65.99,-96.45
32,alex,1683904501709,STANDING,0.03,0.93,0.36,-1.89,-0.85,-0.85,-1.21,65.99,-96.45
33,alex,1683904501732,STANDING,0.03,0.93,0.36,-1.89,-0.85,-0.85,-1.21,66.02,-96.49
34,alex,1683904501756,STANDING,0.04,0.93,0.37,-1.04,-0.12,-0.18,-1.24,66.05,-96.51
35,alex,1683904501779,STANDING,0.04,0.93,0.37,-1.04,-0.12,-0.18,-1.24,66.05,-96.51
36,alex,1683904501800,STANDING,0.03,0.92,0.38,-0.24,0.0,0.18,-1.26,66.1,-96.5
37,alex,1683904501825,STANDING,0.03,0.91,0.37,-0.43,0.43,0.24,-1.29,66.14,-96.48
38,alex,1683904501850,STANDING,0.03,0.91,0.37,-0.43,0.43,0.24,-1.29,66.14,-96.48
39,alex,1683904501871,STANDING,0.03,0.91,0.37,-0.85,-0.06,-0.06,-1.3,66.17,-96.49
40,alex,1683904501895,STANDING,0.03,0.92,0.37,-0.73,0.49,0.06,-1.31,66.19,-96.47
41,alex,1683904501918,STANDING,0.03,0.92,0.37,-0.73,0.49,0.06,-1.31,66.19,-96.47
42,alex,1683904501941,STANDING,0.03,0.92,0.37,-0.37,0.43,-0.06,-1.32,66.23,-96.46
43,alex,1683904501965,STANDING,0.03,0.92,0.37,-0.37,0.43,-0.06,-1.32,66.23,-96.46
44,alex,1683904501987,STANDING,0.03,0.92,0.37,-0.98,0.55,0.12,-1.34,66.26,-96.43
45,alex,1683904502011,STANDING,0.04,0.92,0.36,-0.73,-0.24,0.12,-1.39,66.31,-96.44
46,alex,1683904502034,STANDING,0.04,0.92,0.36,-0.73,-0.24,0.12,-1.39,66.31,-96.44
47,alex,1683904502057,STANDING,0.04,0.92,0.36,-0.61,0.18,0.24,-1.42,66.37,-96.43
48,alex,1683904502081,STANDING,0.04,0.92,0.36,-0.24,0.31,0.0,-1.44,66.42,-96.42
49,alex,1683904502104,STANDING,0.04,0.92,0.36,-0.24,0.31,0.0,-1.44,66.42,-96.42
50,alex,1683904502127,STANDING,0.03,0.92,0.36,-1.1,0.06,0.31,-1.48,66.45,-96.41
51,alex,1683904502150,STANDING,0.04,0.92,0.36,-0.92,0.55,0.73,-1.53,66.47,-96.39
52,alex,1683904502173,STANDING,0.04,0.92,0.36,-0.92,0.55,0.73,-1.53,66.47,-96.39
53,alex,1683904502196,STANDING,0.04,0.93,0.36,-0.24,-0.06,1.16,-1.6,66.53,-96.38
54,alex,1683904502220,STANDING,0.04,0.93,0.36,-0.24,-0.06,1.16,-1.6,66.53,-96.38
55,alex,1683904502243,STANDING,0.04,0.92,0.36,-0.67,-0.12,0.79,-1.66,66.58,-96.37
56,alex,1683904502266,STANDING,0.05,0.92,0.35,-0.55,-0.37,-0.31,-1.71,66.63,-96.39
57,alex,1683904502289,STANDING,0.05,0.92,0.35,-0.55,-0.37,-0.31,-1.71,66.63,-96.39
58,alex,1683904502313,STANDING,0.05,0.92,0.36,-1.22,-0.24,-1.04,-1.7,66.63,-96.42
59,alex,1683904502336,STANDING,0.04,0.93,0.36,-1.22,-0.24,-1.04,-1.7,66.63,-96.42
60,alex,1683904502361,STANDING,0.04,0.93,0.36,-1.22,-0.79,-2.01,-1.66,66.65,-96.49
61,alex,1683904502382,STANDING,0.04,0.93,0.35,-0.92,-0.67,-2.01,-1.61,66.71,-96.54
62,alex,1683904502405,STANDING,0.04,0.93,0.35,-0.92,-0.67,-2.01,-1.61,66.71,-96.54
63,alex,1683904502428,STANDING,0.03,0.92,0.36,-0.85,-0.37,-0.98,-1.58,66.74,-96.57
64,alex,1683904502452,STANDING,0.03,0.92,0.36,-0.85,-0.37,-0.98,-1.58,66.74,-96.57
65,alex,1683904502475,STANDING,0.03,0.92,0.36,-1.65,-0.06,-1.16,-1.53,66.75,-96.59
66,alex,1683904502500,STANDING,0.03,0.93,0.36,-1.59,-0.18,-2.08,-1.49,66.74,-96.64
67,alex,1683904502522,STANDING,0.03,0.93,0.36,-1.59,-0.18,-2.08,-1.49,66.74,-96.64
68,alex,1683904502545,STANDING,0.03,0.92,0.36,-1.53,-1.04,-2.08,-1.44,66.74,-96.71
69,alex,1683904502568,STANDING,0.04,0.92,0.36,-1.53,-1.04,-2.08,-1.44,66.74,-96.71
70,alex,1683904502592,STANDING,0.04,0.92,0.36,-1.16,-1.4,-2.69,-1.39,66.76,-96.81
71,alex,1683904502614,STANDING,0.03,0.92,0.35,-0.67,-1.1,-3.3,-1.31,66.8,-96.9
72,alex,1683904502638,STANDING,0.03,0.92,0.35,-0.67,-1.1,-3.3,-1.31,66.8,-96.9
73,alex,1683904502661,STANDING,0.04,0.92,0.36,-2.01,-0.43,-2.2,-1.27,66.77,-96.95
74,alex,1683904502685,STANDING,0.04,0.92,0.36,-2.01,-0.43,-2.2,-1.27,66.77,-96.95
75,alex,1683904502708,STANDING,0.03,0.92,0.36,-1.95,-0.49,-1.77,-1.23,66.75,-96.99
76,alex,1683904502731,STANDING,0.03,0.92,0.36,-3.05,0.61,-0.92,-1.22,66.69,-96.98
77,alex,1683904502754,STANDING,0.03,0.92,0.36,-3.05,0.61,-0.92,-1.22,66.69,-96.98
78,alex,1683904502777,STANDING,0.04,0.93,0.37,-3.3,-0.24,0.12,-1.27,66.64,-97.0
79,alex,1683904502798,STANDING,0.04,0.94,0.36,-2.44,-0.12,1.28,-1.27,66.64,-97.0
80,alex,1683904502819,STANDING,0.04,0.94,0.36,-2.44,-0.12,1.28,-1.36,66.64,-96.98
