measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,alex,1683904728115,JUMPING,-0.14,1.63,1.15,-26.25,-98.69,-165.71,-0.83,57.92,-53.84
1,alex,1683904728136,JUMPING,-0.47,1.97,0.26,-147.58,-90.21,-14.4,-1.52,53.84,-56.78
2,alex,1683904728160,JUMPING,-0.25,2.31,1.14,-2.2,28.93,-13.31,-1.52,53.84,-56.78
3,alex,1683904728183,JUMPING,-0.25,2.31,1.14,-2.2,28.93,-13.31,-0.17,54.44,-56.2
4,alex,1683904728208,JUMPING,0.43,2.55,0.64,86.24,98.88,53.16,-0.06,58.68,-51.64
5,alex,1683904728232,JUMPING,0.43,2.55,0.64,86.24,98.88,53.16,-0.06,58.68,-51.64
6,alex,1683904728257,JUMPING,-0.1,1.81,0.56,86.06,115.72,71.53,-0.19,62.82,-46.36
7,alex,1683904728277,JUMPING,-0.06,0.99,0.41,86.06,115.72,71.53,-0.19,62.82,-46.36
8,alex,1683904728300,JUMPING,-0.06,0.99,0.41,74.95,-30.4,32.71,-1.86,65.91,-47.15
9,alex,1683904728323,JUMPING,0.31,0.44,0.03,-18.31,-60.49,28.5,-5.2,65.75,-48.83
10,alex,1683904728343,JUMPING,0.31,0.44,0.03,-18.31,-60.49,28.5,-5.2,65.75,-48.83
11,alex,1683904728366,JUMPING,0.17,-0.06,0.03,-50.48,-21.97,34.55,-8.8,62.98,-48.86
12,alex,1683904728390,JUMPING,-0.03,-0.33,0.11,-50.48,-21.97,34.55,-8.8,62.98,-48.86
13,alex,1683904728411,JUMPING,-0.03,-0.33,0.11,-18.55,-41.26,20.08,-10.25,60.81,-49.79
14,alex,1683904728431,JUMPING,-0.18,-0.49,-0.19,8.0,-43.21,-10.38,-10.21,61.26,-51.3
15,alex,1683904728452,JUMPING,-0.18,-0.49,-0.19,8.0,-43.21,-10.38,-10.21,61.26,-51.3
16,alex,1683904728476,JUMPING,-0.05,-0.3,-0.23,1.16,47.0,-29.91,-8.38,61.53,-50.21
17,alex,1683904728500,JUMPING,-0.05,-0.3,-0.23,1.16,47.0,-29.91,-8.38,61.53,-50.21
18,alex,1683904728521,JUMPING,-0.02,0.08,0.04,-4.7,60.91,-38.02,-4.95,60.68,-48.76
19,alex,1683904728543,JUMPING,-0.02,0.08,0.04,-4.7,60.91,-38.02,-4.95,60.68,-48.76
20,alex,1683904728567,JUMPING,-0.28,0.43,0.6,-51.09,19.53,-92.65,-0.52,57.54,-50.23
21,alex,1683904728592,JUMPING,0.55,6.62,-0.69,-104.31,-232.73,109.37,-9.62,55.23,-55.58
22,alex,1683904728615,JUMPING,0.55,6.62,-0.69,-104.31,-232.73,109.37,-9.62,55.23,-55.58
23,alex,1683904728639,JUMPING,-0.43,1.76,0.15,-29.3,-27.22,-49.01,-7.73,55.74,-57.46
24,alex,1683904728662,JUMPING,-0.22,2.4,1.08,-29.3,-27.22,-49.01,-7.73,55.74,-57.46
25,alex,1683904728685,JUMPING,-0.22,2.4,1.08,111.08,91.19,16.05,-5.84,60.06,-53.79
26,alex,1683904728708,JUMPING,0.03,1.94,0.59,22.4,122.68,48.16,-5.01,60.86,-48.73
27,alex,1683904728731,JUMPING,0.03,1.94,0.59,22.4,122.68,48.16,-5.01,60.86,-48.73
28,alex,1683904728756,JUMPING,-0.16,1.36,0.57,60.73,39.31,48.22,-5.59,63.53,-46.63
29,alex,1683904728778,JUMPING,0.22,0.72,0.19,58.84,-40.28,28.38,-7.87,66.26,-47.78
30,alex,1683904728801,JUMPING,0.22,0.72,0.19,58.84,-40.28,28.38,-7.87,66.26,-47.78
31,alex,1683904728825,JUMPING,0.39,0.24,0.02,-31.19,-44.49,60.3,-12.57,65.4,-48.33
32,alex,1683904728848,JUMPING,0.39,0.24,0.02,-31.19,-44.49,60.3,-12.57,65.4,-48.33
33,alex,1683904728871,JUMPING,0.07,-0.01,0.07,-30.09,-2.69,52.43,-15.96,62.27,-47.08
34,alex,1683904728894,JUMPING,-0.12,-0.2,-0.02,-37.41,-30.03,40.53,-17.25,60.33,-47.27
35,alex,1683904728915,JUMPING,-0.12,-0.2,-0.02,-37.41,-30.03,40.53,-17.25,60.33,-47.27
36,alex,1683904728936,JUMPING,-0.23,-0.31,-0.26,-5.49,-5.49,3.78,-16.91,60.69,-47.5
37,alex,1683904728961,JUMPING,-0.23,-0.31,-0.26,-5.49,-5.49,3.78,-16.91,60.69,-47.5
38,alex,1683904728982,JUMPING,-0.1,-0.07,-0.07,13.85,29.54,-10.07,-14.6,61.26,-46.65
39,alex,1683904729003,JUMPING,-0.1,-0.07,-0.07,13.85,29.54,-10.07,-14.6,61.26,-46.65
