measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,max,1683882508407,STANDING,0.17,0.95,0.26,-0.79,-0.49,-1.1,-9.13,72.93,-54.59
1,max,1683882508429,STANDING,0.17,0.95,0.26,-0.79,-0.49,-1.1,-9.13,72.93,-54.59
2,max,1683882508453,STANDING,0.18,0.95,0.26,-0.67,-1.4,-1.53,-9.12,72.98,-54.67
3,max,1683882508475,STANDING,0.16,0.95,0.26,-1.77,-0.24,-0.61,-9.12,72.98,-54.67
4,max,1683882508495,STANDING,0.16,0.95,0.26,-1.77,-0.24,-0.61,-9.13,72.95,-54.68
5,max,1683882508517,STANDING,0.17,0.95,0.25,-1.1,-0.06,-0.55,-9.12,72.97,-54.71
6,max,1683882508541,STANDING,0.17,0.95,0.25,-1.1,-0.06,-0.55,-9.12,72.97,-54.71
7,max,1683882508562,STANDING,0.17,0.94,0.26,-1.16,-1.59,-1.46,-9.11,72.99,-54.79
8,max,1683882508586,STANDING,0.18,0.95,0.26,-1.04,-1.04,-0.98,-9.12,73.02,-54.85
9,max,1683882508608,STANDING,0.18,0.95,0.26,-1.04,-1.04,-0.98,-9.12,73.02,-54.85
10,max,1683882508633,STANDING,0.17,0.95,0.26,-0.92,0.24,-0.67,-9.13,73.03,-54.86
11,max,1683882508657,STANDING,0.17,0.94,0.26,-1.04,-1.4,-1.16,-9.14,73.05,-54.93
12,max,1683882508679,STANDING,0.17,0.94,0.26,-1.04,-1.4,-1.16,-9.14,73.05,-54.93
13,max,1683882508702,STANDING,0.17,0.93,0.26,-0.98,-0.79,-1.53,-9.11,73.06,-54.98
14,max,1683882508726,STANDING,0.17,0.93,0.26,-0.98,-0.79,-1.53,-9.11,73.06,-54.98
15,max,1683882508749,STANDING,0.19,0.97,0.25,-1.89,-0.24,-0.79,-9.15,73.06,-55.01
16,max,1683882508772,STANDING,0.16,0.95,0.26,-1.77,-0.61,-0.12,-9.15,73.05,-55.05
17,max,1683882508795,STANDING,0.16,0.95,0.26,-1.77,-0.61,-0.12,-9.15,73.05,-55.05
18,max,1683882508818,STANDING,0.16,0.94,0.27,-0.61,-0.18,-1.34,-9.13,73.08,-55.08
19,max,1683882508841,STANDING,0.16,0.94,0.27,-0.61,-0.18,-1.34,-9.13,73.08,-55.08
20,max,1683882508865,STANDING,0.18,0.95,0.26,-2.26,-0.37,-0.98,-9.16,73.02,-55.1
21,max,1683882508887,STANDING,0.17,0.95,0.26,-2.01,0.06,-0.18,-9.16,73.0,-55.11
22,max,1683882508907,STANDING,0.17,0.95,0.26,-2.01,0.06,-0.18,-9.16,73.0,-55.11
23,max,1683882508932,STANDING,0.17,0.94,0.26,-2.14,0.0,-0.98,-9.15,72.97,-55.13
24,max,1683882508957,STANDING,0.17,0.94,0.26,-2.14,0.0,-0.98,-9.15,72.97,-55.13
25,max,1683882508983,STANDING,0.18,0.95,0.25,-1.1,-0.37,-1.4,-9.14,72.99,-55.17
26,max,1683882509004,STANDING,0.18,0.94,0.25,-1.65,-0.12,-1.4,-9.13,72.99,-55.2
27,max,1683882509027,STANDING,0.18,0.94,0.25,-1.65,-0.12,-1.4,-9.13,72.99,-55.2
28,max,1683882509051,STANDING,0.19,0.96,0.26,-1.83,0.06,-1.1,-9.15,72.96,-55.21
29,max,1683882509072,STANDING,0.18,0.96,0.25,-1.59,-0.06,-0.67,-9.17,72.98,-55.23
30,max,1683882509096,STANDING,0.18,0.96,0.25,-1.59,-0.06,-0.67,-9.17,72.98,-55.23
31,max,1683882509120,STANDING,0.16,0.95,0.25,-1.1,-0.18,-0.79,-9.15,72.99,-55.26
32,max,1683882509144,STANDING,0.18,0.94,0.26,-1.65,0.49,-1.22,-9.13,72.96,-55.26
33,max,1683882509168,STANDING,0.18,0.94,0.26,-1.65,0.49,-1.22,-9.13,72.96,-55.26
34,max,1683882509192,STANDING,0.17,0.95,0.26,-1.04,0.24,-0.98,-9.11,72.98,-55.27
35,max,1683882509213,STANDING,0.17,0.95,0.26,-1.04,0.24,-0.98,-9.11,72.98,-55.27
36,max,1683882509238,STANDING,0.18,0.95,0.24,-1.04,-0.18,-0.73,-9.12,73.01,-55.29
37,max,1683882509261,STANDING,0.16,0.94,0.26,-0.85,0.49,-1.04,-9.1,73.02,-55.29
38,max,1683882509283,STANDING,0.16,0.94,0.26,-0.85,0.49,-1.04,-9.1,73.02,-55.29
39,max,1683882509306,STANDING,0.18,0.95,0.26,-1.1,-1.28,-1.4,-9.11,73.03,-55.36
40,max,1683882509327,STANDING,0.18,0.95,0.26,-1.1,-1.28,-1.4,-9.11,73.03,-55.36
41,max,1683882509352,STANDING,0.17,0.94,0.27,-1.65,0.06,-0.85,-9.09,73.0,-55.37
42,max,1683882509376,STANDING,0.17,0.95,0.26,-1.4,0.24,-1.04,-9.08,73.0,-55.39
43,max,1683882509399,STANDING,0.17,0.95,0.26,-1.4,0.24,-1.04,-9.08,73.0,-55.39
44,max,1683882509422,STANDING,0.16,0.95,0.27,-1.65,-0.06,-0.98,-9.05,72.98,-55.41
45,max,1683882509445,STANDING,0.17,0.94,0.26,-2.26,0.73,-0.85,-9.03,72.94,-55.4
46,max,1683882509469,STANDING,0.17,0.94,0.26,-2.26,0.73,-0.85,-9.03,72.94,-55.4
47,max,1683882509493,STANDING,0.17,0.95,0.26,-2.38,0.31,-0.98,-9.02,72.91,-55.41
48,max,1683882509515,STANDING,0.18,0.95,0.27,-3.17,0.49,-0.49,-9.06,72.83,-55.4
49,max,1683882509538,STANDING,0.18,0.95,0.27,-3.17,0.49,-0.49,-9.06,72.83,-55.4
50,max,1683882509561,STANDING,0.17,0.95,0.27,-1.95,0.55,-0.79,-9.04,72.81,-55.4
51,max,1683882509583,STANDING,0.17,0.95,0.27,-1.95,0.55,-0.79,-9.04,72.81,-55.4
52,max,1683882509607,STANDING,0.17,0.95,0.26,-1.34,-1.04,-1.16,-9.03,72.82,-55.46
53,max,1683882509631,STANDING,0.16,0.94,0.27,-1.53,0.85,-0.61,-9.03,72.8,-55.44
54,max,1683882509653,STANDING,0.16,0.94,0.27,-1.53,0.85,-0.61,-9.03,72.8,-55.44
55,max,1683882509678,STANDING,0.17,0.95,0.26,-1.59,0.31,-0.61,-9.04,72.78,-55.44
56,max,1683882509701,STANDING,0.16,0.93,0.27,-1.46,-0.06,-0.85,-9.02,72.76,-55.46
57,max,1683882509724,STANDING,0.16,0.93,0.27,-1.46,-0.06,-0.85,-9.02,72.76,-55.46
58,max,1683882509747,STANDING,0.17,0.94,0.26,-1.71,0.49,-0.92,-9.0,72.75,-55.46
59,max,1683882509771,STANDING,0.17,0.94,0.26,-1.71,0.49,-0.92,-9.0,72.75,-55.46
60,max,1683882509794,STANDING,0.18,0.95,0.26,-1.71,0.92,-0.55,-9.01,72.72,-55.43
61,max,1683882509817,STANDING,0.17,0.95,0.27,-2.2,0.12,-0.98,-9.0,72.67,-55.45
62,max,1683882509842,STANDING,0.17,0.95,0.27,-2.2,0.12,-0.98,-9.0,72.67,-55.45
63,max,1683882509865,STANDING,0.17,0.94,0.26,-1.65,0.37,-0.73,-9.01,72.66,-55.45
64,max,1683882509885,STANDING,0.18,0.95,0.26,-1.65,0.37,-0.67,-9.02,72.65,-55.46
65,max,1683882509909,STANDING,0.18,0.95,0.26,-1.65,0.37,-0.67,-9.02,72.65,-55.46
66,max,1683882509929,STANDING,0.17,0.94,0.27,-1.4,0.55,-0.61,-9.01,72.64,-55.45
67,max,1683882509951,STANDING,0.16,0.94,0.26,-2.08,1.1,-0.79,-8.98,72.59,-55.43
68,max,1683882509974,STANDING,0.16,0.94,0.26,-2.08,1.1,-0.79,-8.98,72.59,-55.43
69,max,1683882509997,STANDING,0.17,0.95,0.26,-2.56,0.55,-0.55,-8.98,72.55,-55.42
70,max,1683882510022,STANDING,0.17,0.94,0.26,-2.44,0.43,-0.67,-8.98,72.49,-55.42
71,max,1683882510044,STANDING,0.17,0.94,0.26,-2.44,0.43,-0.67,-8.98,72.49,-55.42
72,max,1683882510067,STANDING,0.17,0.94,0.27,-1.77,0.92,-1.04,-8.97,72.46,-55.4
73,max,1683882510091,STANDING,0.18,0.95,0.26,-1.53,0.55,-0.73,-8.98,72.46,-55.4
74,max,1683882510113,STANDING,0.18,0.95,0.26,-1.53,0.55,-0.73,-8.98,72.46,-55.4
75,max,1683882510136,STANDING,0.17,0.94,0.27,-1.89,0.49,-0.79,-8.97,72.45,-55.41
76,max,1683882510160,STANDING,0.17,0.94,0.27,-1.65,0.55,-1.04,-8.94,72.44,-55.4
77,max,1683882510183,STANDING,0.17,0.94,0.27,-1.65,0.55,-1.04,-8.94,72.44,-55.4
78,max,1683882510207,STANDING,0.18,0.95,0.28,-1.34,0.92,-0.55,-8.96,72.44,-55.39
79,max,1683882510229,STANDING,0.17,0.94,0.26,-1.53,0.37,-0.55,-8.95,72.45,-55.39
80,max,1683882510252,STANDING,0.17,0.94,0.26,-1.53,0.37,-0.55,-8.95,72.45,-55.39
81,max,1683882510276,STANDING,0.17,0.94,0.27,-1.59,0.67,-1.04,-8.93,72.42,-55.39
82,max,1683882510299,STANDING,0.16,0.95,0.26,-1.46,0.12,-1.1,-8.92,72.42,-55.41
83,max,1683882510322,STANDING,0.16,0.95,0.26,-1.46,0.12,-1.1,-8.92,72.42,-55.41
84,max,1683882510345,STANDING,0.17,0.94,0.27,-1.95,0.61,-0.98,-8.91,72.4,-55.41
85,max,1683882510366,STANDING,0.16,0.95,0.27,-2.5,0.24,-0.37,-8.91,72.34,-55.41
86,max,1683882510391,STANDING,0.16,0.94,0.27,-2.01,-0.24,-1.16,-8.89,72.3,-55.43
87,max,1683882510415,STANDING,0.16,0.94,0.27,-2.01,-0.24,-1.16,-8.89,72.3,-55.43
88,max,1683882510438,STANDING,0.17,0.95,0.27,-1.59,-0.55,-1.28,-8.88,72.31,-55.48
89,max,1683882510461,STANDING,0.16,0.94,0.28,-1.83,0.06,-1.04,-8.85,72.27,-55.5
90,max,1683882510484,STANDING,0.16,0.94,0.28,-1.83,0.06,-1.04,-8.85,72.27,-55.5
91,max,1683882510507,STANDING,0.17,0.95,0.28,-2.5,0.18,-0.79,-8.84,72.21,-55.5
92,max,1683882510532,STANDING,0.17,0.95,0.28,-2.5,0.18,-0.79,-8.84,72.21,-55.5
93,max,1683882510554,STANDING,0.16,0.95,0.27,-2.2,0.37,-0.79,-8.83,72.19,-55.51
94,max,1683882510577,STANDING,0.17,0.95,0.27,-1.22,0.0,-0.98,-8.82,72.2,-55.53
95,max,1683882510601,STANDING,0.17,0.95,0.27,-1.22,0.0,-0.98,-8.82,72.2,-55.53
96,max,1683882510624,STANDING,0.17,0.94,0.28,-1.28,0.49,-0.79,-8.83,72.18,-55.53
97,max,1683882510647,STANDING,0.17,0.94,0.28,-1.28,0.49,-0.79,-8.83,72.18,-55.53
98,max,1683882510672,STANDING,0.17,0.95,0.28,-1.77,-0.12,-0.98,-8.82,72.17,-55.56
99,max,1683882510695,STANDING,0.16,0.95,0.27,-1.89,-0.24,-0.85,-8.81,72.16,-55.59
100,max,1683882510717,STANDING,0.16,0.95,0.27,-1.89,-0.24,-0.85,-8.81,72.16,-55.59
101,max,1683882510741,STANDING,0.17,0.95,0.27,-1.28,-0.43,-0.79,-8.8,72.17,-55.62
102,max,1683882510763,STANDING,0.17,0.95,0.27,-1.28,-0.43,-0.79,-8.8,72.17,-55.62
103,max,1683882510786,STANDING,0.16,0.94,0.28,-1.16,0.12,-0.79,-8.79,72.16,-55.63
104,max,1683882510810,STANDING,0.16,0.95,0.26,-1.89,-0.18,-0.73,-8.81,72.15,-55.66
105,max,1683882510833,STANDING,0.16,0.95,0.26,-1.89,-0.18,-0.73,-8.81,72.15,-55.66
106,max,1683882510857,STANDING,0.17,0.94,0.27,-1.59,0.06,-0.55,-8.82,72.13,-55.67
107,max,1683882510879,STANDING,0.16,0.94,0.28,-1.89,-0.12,-0.79,-8.84,72.11,-55.69
108,max,1683882510903,STANDING,0.16,0.94,0.28,-1.89,-0.12,-0.79,-8.84,72.11,-55.69
109,max,1683882510925,STANDING,0.16,0.94,0.27,-1.16,0.18,-0.67,-8.83,72.13,-55.7
110,max,1683882510949,STANDING,0.17,0.95,0.27,-1.4,0.06,-0.67,-8.83,72.13,-55.72
111,max,1683882510973,STANDING,0.16,0.94,0.28,-1.53,0.12,-0.73,-8.83,72.13,-55.72
112,max,1683882510998,STANDING,0.16,0.94,0.28,-1.53,0.12,-0.73,-8.82,72.1,-55.73
113,max,1683882511022,STANDING,0.16,0.95,0.27,-1.4,-0.18,-0.73,-8.83,72.11,-55.76
114,max,1683882511045,STANDING,0.16,0.95,0.27,-1.4,-0.18,-0.73,-8.83,72.11,-55.76
115,max,1683882511065,STANDING,0.17,0.95,0.26,-1.77,0.0,-0.61,-8.84,72.12,-55.77
116,max,1683882511088,STANDING,0.17,0.94,0.27,-0.98,-0.06,-0.85,-8.84,72.14,-55.79
117,max,1683882511111,STANDING,0.17,0.94,0.27,-0.98,-0.06,-0.85,-8.84,72.14,-55.79
118,max,1683882511135,STANDING,0.17,0.95,0.28,-1.04,0.61,-0.24,-8.85,72.15,-55.78
119,max,1683882511160,STANDING,0.17,0.95,0.28,-1.04,0.61,-0.24,-8.85,72.15,-55.78
120,max,1683882511181,STANDING,0.16,0.96,0.27,-1.28,0.06,-0.67,-8.85,72.16,-55.8
121,max,1683882511204,STANDING,0.17,0.94,0.27,-1.28,0.06,-0.67,-8.85,72.16,-55.8
122,max,1683882511227,STANDING,0.17,0.94,0.27,-1.1,-0.61,-0.92,-8.86,72.18,-55.84
123,max,1683882511251,STANDING,0.17,0.93,0.28,-1.65,0.67,-0.67,-8.85,72.16,-55.83
124,max,1683882511274,STANDING,0.17,0.93,0.28,-1.65,0.67,-0.67,-8.85,72.16,-55.83
