measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,max,1683882289126,WAVING,0.03,0.97,0.27,-4.88,-11.17,-8.54,-0.45,70.47,147.2
1,max,1683882289151,WAVING,0.04,0.98,0.29,-3.97,-12.15,-7.81,-0.39,70.44,146.63
2,max,1683882289173,WAVING,0.04,0.98,0.29,-3.97,-12.15,-7.81,-0.39,70.44,146.63
3,max,1683882289194,WAVING,0.0,0.96,0.27,0.18,-11.96,-6.41,-0.3,70.58,146.11
4,max,1683882289215,WAVING,0.0,0.96,0.27,0.18,-11.96,-6.41,-0.3,70.58,146.11
5,max,1683882289238,WAVING,0.0,0.96,0.29,5.19,-7.14,-4.76,-0.2,70.88,145.77
6,max,1683882289262,WAVING,0.0,0.96,0.29,5.19,-7.14,-4.76,-0.2,70.88,145.77
7,max,1683882289285,WAVING,-0.03,0.94,0.27,5.49,-8.91,-5.55,-0.05,71.19,145.36
8,max,1683882289308,WAVING,0.0,0.95,0.3,4.27,-5.13,-4.33,0.05,71.41,145.12
9,max,1683882289331,WAVING,0.0,0.95,0.3,4.27,-5.13,-4.33,0.05,71.41,145.12
10,max,1683882289354,WAVING,-0.01,0.93,0.29,2.2,-1.77,-2.44,0.16,71.52,145.03
11,max,1683882289377,WAVING,-0.01,0.95,0.3,-0.85,1.16,-0.98,0.21,71.5,145.07
12,max,1683882289400,WAVING,-0.01,0.95,0.3,-0.85,1.16,-0.98,0.21,71.5,145.07
13,max,1683882289424,WAVING,-0.01,0.96,0.29,-2.32,5.31,1.89,0.22,71.48,145.32
14,max,1683882289447,WAVING,0.01,0.96,0.27,-2.14,8.73,3.85,0.16,71.49,145.7
15,max,1683882289470,WAVING,0.01,0.96,0.27,-2.14,8.73,3.85,0.16,71.49,145.7
16,max,1683882289495,WAVING,0.01,0.96,0.28,0.43,11.9,4.33,0.1,71.58,146.22
17,max,1683882289516,WAVING,0.02,0.95,0.3,-0.55,12.08,4.76,0.01,71.59,146.73
