measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,max,1683882844119,JUMPING,8.0,-2.7,1.38,-144.04,-245.67,51.57,-62.45,-27.47,-181.81
1,max,1683882844142,JUMPING,2.73,-0.17,1.3,61.46,-86.79,-3.91,-65.53,-26.54,-179.12
2,max,1683882844167,JUMPING,2.73,-0.17,1.3,61.46,-86.79,-3.91,-65.53,-26.54,-179.12
3,max,1683882844188,JUMPING,2.15,-0.41,0.86,-152.77,-0.55,-3.72,-65.63,-32.41,-179.34
4,max,1683882844212,JUMPING,2.15,-0.41,0.86,-152.77,-0.55,-3.72,-65.63,-32.41,-179.34
5,max,1683882844235,JUMPING,0.83,-0.53,-0.74,-105.04,34.55,43.21,-65.51,-43.35,-172.45
6,max,1683882844259,JUMPING,0.45,0.33,0.36,49.87,6.53,-0.12,-65.15,-35.87,-177.83
7,max,1683882844282,JUMPING,0.45,0.33,0.36,49.87,6.53,-0.12,-65.15,-35.87,-177.83
8,max,1683882844305,JUMPING,-0.31,0.11,0.2,-62.81,135.07,-3.85,-59.7,-30.76,-186.26
9,max,1683882844328,JUMPING,-0.31,0.11,0.2,-62.81,135.07,-3.85,-59.7,-30.76,-186.26
10,max,1683882844351,JUMPING,-0.74,-0.24,-0.37,-93.87,-45.65,63.9,-58.84,-41.69,-178.45
11,max,1683882844374,JUMPING,-0.92,0.01,-0.16,190.73,18.55,99.3,-54.82,-38.67,-173.1
12,max,1683882844397,JUMPING,-0.92,0.01,-0.16,190.73,18.55,99.3,-54.82,-38.67,-173.1
13,max,1683882844421,JUMPING,0.03,0.07,-0.14,56.21,-21.42,15.99,-57.58,-38.64,-170.96
14,max,1683882844444,JUMPING,0.03,0.07,-0.14,56.21,-21.42,15.99,-57.58,-38.64,-170.96
