measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,micha,1683883814843,LYING,0.01,-0.02,0.96,-1.22,0.0,-0.67,-0.78,-1.84,66.19
1,micha,1683883814867,LYING,0.01,-0.02,0.96,-1.22,0.0,-0.67,-0.78,-1.88,66.17
2,micha,1683883814891,LYING,0.02,-0.02,0.96,-1.22,0.0,-0.79,-0.78,-1.91,66.14
3,micha,1683883814915,LYING,0.01,-0.02,0.96,-1.4,0.06,-0.79,-0.79,-1.93,66.1
4,micha,1683883814936,LYING,0.01,-0.02,0.96,-1.4,0.06,-0.79,-0.79,-1.93,66.1
5,micha,1683883814959,LYING,0.02,-0.02,0.96,-1.22,0.12,-0.92,-0.8,-1.97,66.07
6,micha,1683883814983,LYING,0.02,-0.02,0.96,-1.22,0.12,-0.92,-0.8,-1.97,66.07
7,micha,1683883815006,LYING,0.02,-0.02,0.96,-1.34,0.18,-0.67,-0.8,-2.01,66.03
8,micha,1683883815031,LYING,0.01,-0.02,0.96,-1.4,0.18,-0.85,-0.79,-2.03,65.99
9,micha,1683883815053,LYING,0.01,-0.02,0.96,-1.4,0.24,-0.73,-0.79,-2.06,65.96
10,micha,1683883815076,LYING,0.01,-0.02,0.96,-1.4,0.24,-0.73,-0.79,-2.06,65.96
11,micha,1683883815096,LYING,0.02,-0.02,0.95,-1.34,0.12,-0.85,-0.79,-2.1,65.94
12,micha,1683883815121,LYING,0.01,-0.03,0.96,-1.28,0.06,-0.73,-0.78,-2.11,65.9
13,micha,1683883815145,LYING,0.01,-0.03,0.96,-1.28,0.06,-0.73,-0.78,-2.11,65.9
14,micha,1683883815170,LYING,0.02,-0.02,0.96,-1.28,0.12,-0.73,-0.78,-2.14,65.87
15,micha,1683883815195,LYING,0.02,-0.03,0.96,-1.28,0.12,-0.73,-0.78,-2.14,65.87
16,micha,1683883815215,LYING,0.02,-0.03,0.96,-1.34,0.06,-0.79,-0.78,-2.16,65.84
17,micha,1683883815239,LYING,0.01,-0.03,0.95,-1.28,0.18,-0.85,-0.78,-2.19,65.81
18,micha,1683883815259,LYING,0.01,-0.03,0.95,-1.28,0.18,-0.85,-0.78,-2.19,65.81
19,micha,1683883815283,LYING,0.01,-0.03,0.95,-1.34,0.12,-0.79,-0.78,-2.2,65.77
20,micha,1683883815306,LYING,0.02,-0.02,0.96,-1.28,0.06,-0.79,-0.78,-2.21,65.74
21,micha,1683883815331,LYING,0.02,-0.02,0.96,-1.28,0.06,-0.79,-0.78,-2.21,65.74
22,micha,1683883815356,LYING,0.02,-0.02,0.96,-1.34,0.06,-0.79,-0.78,-2.23,65.71
23,micha,1683883815377,LYING,0.01,-0.02,0.96,-1.16,0.18,-0.79,-0.78,-2.25,65.68
24,micha,1683883815402,LYING,0.01,-0.02,0.96,-1.16,0.18,-0.79,-0.78,-2.25,65.68
25,micha,1683883815425,LYING,0.02,-0.03,0.96,-1.22,0.18,-0.67,-0.78,-2.26,65.65
26,micha,1683883815445,LYING,0.02,-0.03,0.96,-1.22,0.18,-0.67,-0.78,-2.26,65.65
27,micha,1683883815470,LYING,0.02,-0.02,0.95,-1.46,0.24,-0.79,-0.77,-2.29,65.62
28,micha,1683883815494,LYING,0.01,-0.02,0.95,-1.34,0.24,-0.73,-0.76,-2.3,65.59
29,micha,1683883815517,LYING,0.01,-0.02,0.95,-1.34,0.24,-0.73,-0.76,-2.3,65.59
30,micha,1683883815541,LYING,0.01,-0.03,0.95,-1.34,0.18,-0.85,-0.77,-2.32,65.55
31,micha,1683883815563,LYING,0.02,-0.02,0.95,-1.16,0.12,-0.67,-0.77,-2.34,65.52
32,micha,1683883815586,LYING,0.02,-0.02,0.95,-1.16,0.12,-0.67,-0.77,-2.34,65.52
33,micha,1683883815610,LYING,0.02,-0.02,0.96,-1.22,0.12,-0.85,-0.77,-2.34,65.52
34,micha,1683883815631,LYING,0.01,-0.02,0.95,-1.34,0.18,-0.73,-0.76,-2.37,65.45
35,micha,1683883815656,LYING,0.01,-0.02,0.95,-1.34,0.18,-0.73,-0.76,-2.37,65.45
36,micha,1683883815677,LYING,0.02,-0.03,0.95,-1.28,0.18,-0.85,-0.75,-2.39,65.42
37,micha,1683883815697,LYING,0.02,-0.03,0.95,-1.28,0.18,-0.85,-0.75,-2.39,65.42
38,micha,1683883815720,LYING,0.01,-0.03,0.95,-1.34,0.18,-0.85,-0.75,-2.41,65.38
39,micha,1683883815744,LYING,0.01,-0.02,0.95,-1.34,0.12,-0.79,-0.74,-2.43,65.35
40,micha,1683883815766,LYING,0.01,-0.02,0.96,-1.34,0.12,-0.79,-0.74,-2.43,65.35
41,micha,1683883815791,LYING,0.01,-0.02,0.96,-1.28,0.18,-0.79,-0.73,-2.44,65.32
42,micha,1683883815813,LYING,0.01,-0.03,0.95,-1.28,0.18,-0.79,-0.73,-2.44,65.32
43,micha,1683883815836,LYING,0.01,-0.03,0.95,-1.1,0.12,-0.73,-0.75,-2.43,65.29
44,micha,1683883815860,LYING,0.02,-0.02,0.96,-1.04,-0.06,-0.79,-0.74,-2.43,65.25
45,micha,1683883815884,LYING,0.02,-0.02,0.96,-0.92,-0.12,-0.79,-0.76,-2.44,65.23
46,micha,1683883815906,LYING,0.02,-0.02,0.96,-0.92,-0.12,-0.79,-0.76,-2.44,65.23
47,micha,1683883815929,LYING,0.02,-0.02,0.96,-1.28,0.06,-0.73,-0.77,-2.45,65.19
48,micha,1683883815949,LYING,0.01,-0.02,0.96,-1.4,0.06,-0.79,-0.77,-2.46,65.16
49,micha,1683883815972,LYING,0.01,-0.02,0.96,-1.4,0.06,-0.79,-0.77,-2.46,65.16
50,micha,1683883815995,LYING,0.02,-0.02,0.96,-1.4,0.31,-0.79,-0.76,-2.48,65.12
51,micha,1683883816016,LYING,0.02,-0.02,0.96,-1.4,0.31,-0.79,-0.76,-2.48,65.12
52,micha,1683883816041,LYING,0.02,-0.02,0.96,-1.46,0.31,-0.85,-0.75,-2.5,65.09
53,micha,1683883816066,LYING,0.01,-0.03,0.96,-1.46,0.24,-0.73,-0.75,-2.5,65.09
54,micha,1683883816091,LYING,0.01,-0.03,0.96,-1.46,0.24,-0.73,-0.75,-2.51,65.06
55,micha,1683883816115,LYING,0.01,-0.03,0.96,-1.4,0.24,-0.73,-0.76,-2.54,65.03
56,micha,1683883816138,LYING,0.01,-0.03,0.96,-1.4,0.24,-0.73,-0.76,-2.54,65.03
57,micha,1683883816162,LYING,0.02,-0.02,0.96,-1.28,0.12,-0.79,-0.77,-2.54,65.0
58,micha,1683883816184,LYING,0.01,-0.02,0.96,-1.34,0.12,-0.73,-0.77,-2.54,64.96
59,micha,1683883816208,LYING,0.01,-0.02,0.96,-1.34,0.12,-0.73,-0.77,-2.54,64.96
60,micha,1683883816231,LYING,0.02,-0.02,0.96,-1.34,0.12,-0.92,-0.77,-2.54,64.92
61,micha,1683883816256,LYING,0.01,-0.02,0.95,-1.4,0.06,-0.79,-0.78,-2.55,64.89
62,micha,1683883816278,LYING,0.01,-0.02,0.95,-1.4,0.06,-0.79,-0.78,-2.55,64.89
63,micha,1683883816303,LYING,0.02,-0.02,0.96,-1.22,0.12,-0.61,-0.79,-2.56,64.86
64,micha,1683883816326,LYING,0.02,-0.02,0.96,-1.22,0.12,-0.61,-0.79,-2.56,64.86
65,micha,1683883816351,LYING,0.02,-0.03,0.96,-1.22,0.18,-0.92,-0.79,-2.56,64.83
66,micha,1683883816374,LYING,0.01,-0.02,0.96,-1.22,0.18,-0.92,-0.79,-2.56,64.83
67,micha,1683883816399,LYING,0.01,-0.02,0.96,-1.22,0.0,-0.79,-0.78,-2.56,64.8
