measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,micha,1683883746903,LYING,0.0,-0.03,0.95,-1.28,-0.18,-0.73,-1.86,-3.54,-2.57
1,micha,1683883746928,LYING,0.0,-0.03,0.96,-1.16,-0.37,-0.61,-1.81,-3.52,-2.6
2,micha,1683883746952,LYING,0.01,-0.03,0.96,-1.16,-0.49,-0.49,-1.77,-3.49,-2.62
3,micha,1683883746972,LYING,0.01,-0.03,0.96,-1.16,-0.49,-0.49,-1.77,-3.49,-2.62
4,micha,1683883746996,LYING,0.01,-0.03,0.96,-1.34,-0.43,-0.79,-1.77,-3.49,-2.62
5,micha,1683883747017,LYING,0.01,-0.03,0.96,-1.34,-0.43,-0.79,-1.74,-3.48,-2.65
6,micha,1683883747041,LYING,0.01,-0.03,0.96,-1.34,-0.12,-0.79,-1.69,-3.47,-2.68
7,micha,1683883747065,LYING,0.01,-0.03,0.96,-1.34,-0.12,-0.79,-1.69,-3.47,-2.68
8,micha,1683883747088,LYING,0.01,-0.03,0.96,-1.46,0.06,-0.85,-1.63,-3.46,-2.72
9,micha,1683883747112,LYING,0.01,-0.03,0.96,-1.46,0.06,-0.85,-1.63,-3.46,-2.72
10,micha,1683883747135,LYING,0.01,-0.03,0.96,-1.4,0.24,-0.79,-1.58,-3.45,-2.75
11,micha,1683883747155,LYING,0.01,-0.03,0.95,-1.4,0.24,-0.79,-1.58,-3.45,-2.75
12,micha,1683883747176,LYING,0.01,-0.03,0.95,-1.4,0.24,-0.79,-1.52,-3.45,-2.78
13,micha,1683883747198,LYING,0.01,-0.03,0.96,-1.28,0.18,-0.73,-1.47,-3.44,-2.82
14,micha,1683883747222,LYING,0.01,-0.03,0.96,-1.28,0.18,-0.73,-1.47,-3.44,-2.82
15,micha,1683883747243,LYING,0.01,-0.03,0.96,-1.34,0.31,-0.67,-1.42,-3.42,-2.84
16,micha,1683883747263,LYING,0.01,-0.03,0.96,-1.34,0.18,-0.67,-1.42,-3.42,-2.84
17,micha,1683883747286,LYING,0.01,-0.03,0.96,-1.34,0.18,-0.67,-1.37,-3.4,-2.88
