measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,max,1683882755906,JUMPING,0.64,1.82,-0.05,-34.85,-97.11,8.91,-2.55,62.84,62.54
1,max,1683882755927,JUMPING,0.17,0.75,-0.09,16.66,-62.81,13.0,-4.36,65.29,60.51
2,max,1683882755950,JUMPING,0.17,0.75,-0.09,16.66,-62.81,13.0,-4.36,65.29,60.51
3,max,1683882755973,JUMPING,-0.19,0.26,0.24,22.58,15.99,-16.78,-2.31,65.07,60.83
4,max,1683882755998,JUMPING,-0.19,0.26,0.24,22.58,15.99,-16.78,-2.31,65.07,60.83
5,max,1683882756020,JUMPING,-0.14,-0.45,0.24,-105.77,-75.13,3.97,-3.47,59.08,58.27
6,max,1683882756043,JUMPING,-0.02,-0.69,-0.12,-104.74,-21.24,34.3,-3.47,59.08,58.27
7,max,1683882756065,JUMPING,-0.02,-0.69,-0.12,-104.74,-21.24,34.3,-5.16,54.56,58.6
8,max,1683882756089,JUMPING,0.06,-0.73,-0.53,172.67,59.02,44.19,-5.52,61.35,61.37
9,max,1683882756114,JUMPING,0.06,-0.73,-0.53,172.67,59.02,44.19,-5.52,61.35,61.37
10,max,1683882756137,JUMPING,0.18,0.26,0.24,0.06,83.68,-40.41,-3.19,60.77,63.53
11,max,1683882756159,JUMPING,-0.14,0.46,0.16,-64.7,-6.35,-26.61,-1.73,58.59,62.58
12,max,1683882756182,JUMPING,-0.14,0.46,0.16,-64.7,-6.35,-26.61,-1.73,58.59,62.58
13,max,1683882756206,JUMPING,-0.05,0.68,-0.11,-5.13,-19.71,-52.8,-0.04,59.78,60.77
14,max,1683882756226,JUMPING,-0.05,0.68,-0.11,-5.13,-19.71,-52.8,-0.04,59.78,60.77
15,max,1683882756246,JUMPING,0.58,2.68,2.44,158.39,-24.54,-91.13,1.82,67.76,57.56
16,max,1683882756268,JUMPING,0.58,2.68,2.44,158.39,-24.54,-91.13,1.82,67.76,57.56
17,max,1683882756292,JUMPING,-0.15,2.17,0.89,70.56,70.8,55.36,1.09,70.43,61.11
18,max,1683882756316,JUMPING,0.24,2.22,0.84,-49.74,-77.88,-2.32,-0.38,68.28,57.88
19,max,1683882756336,JUMPING,0.24,2.22,0.84,-49.74,-77.88,-2.32,-0.38,68.28,57.88
20,max,1683882756357,JUMPING,0.29,1.16,0.04,4.33,-82.34,29.91,-3.13,69.47,55.29
21,max,1683882756380,JUMPING,0.29,1.16,0.04,4.33,-82.34,29.91,-3.13,69.47,55.29
22,max,1683882756403,JUMPING,-0.1,0.49,0.09,57.01,17.64,7.08,-2.45,71.8,56.16
23,max,1683882756424,JUMPING,-0.08,-0.2,0.18,-83.68,-46.94,18.98,-2.45,71.8,56.16
