measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,stefan,1683904519383,JUMPING,0.09854837,-0.44294047,0.5895925,-2.0427508,0.66055477,-2.530326
1,stefan,1683904519404,JUMPING,-0.10385807,-1.3367835,2.5510328,1.0556798,3.3274179,-2.2248235
2,stefan,1683904519425,JUMPING,-0.6109124,-7.947008,1.0122225,2.287411,-1.9598826,4.0818014
3,stefan,1683904519446,JUMPING,0.29158008,-4.043068,1.1009998,3.4343717,-5.8802934,0.56911695
4,stefan,1683904519467,JUMPING,0.022998001,-2.5455961,0.40435988,3.75169,-3.2681115,0.069097586
5,stefan,1683904519488,JUMPING,0.05390346,-2.724053,-0.3857813,3.0652344,1.7447532,0.5671098
6,stefan,1683904519509,JUMPING,0.3900894,-2.7159727,-1.450196,-1.5825075,7.9590507,-0.084578656
7,stefan,1683904519530,JUMPING,0.39621717,-1.9108433,-0.15261094,-2.2284539,0.05255186,0.007225663
8,stefan,1683904519551,JUMPING,0.29896426,-1.6308042,-0.033818524,-2.2284539,0.05255186,0.007225663
9,stefan,1683904519572,JUMPING,-0.12940209,-1.1603448,0.26615223,-2.1367018,-2.3736129,0.6254562
10,stefan,1683904519593,JUMPING,-0.1934593,-0.7749892,0.3730669,-1.9328998,-1.0376681,1.1028386
11,stefan,1683904519614,JUMPING,-0.1445268,-0.5569494,0.40353107,-1.68248,-0.5866575,1.1866493
12,stefan,1683904519635,JUMPING,0.06637478,-0.0451994,0.76007235,-0.7419918,0.80000657,0.6697701
13,stefan,1683904519656,JUMPING,0.17394936,0.30694494,0.8091337,0.27059585,4.4769964,0.22256438
14,stefan,1683904519677,JUMPING,0.063180566,0.3461337,0.061048478,-0.613937,3.934007,0.07532841
15,stefan,1683904519698,JUMPING,0.06170646,0.3581755,0.027220191,-1.1610802,2.6300018,0.20898573
16,stefan,1683904519719,JUMPING,0.13161325,0.3023147,-0.14918634,-1.6859182,1.595388,-0.15170401
