measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,alex,1683904523025,STANDING,-0.04,0.93,0.31,-3.97,-1.04,-2.93,3.03,69.6,159.87
1,alex,1683904523046,STANDING,-0.04,0.93,0.31,-3.97,-1.04,-2.93,3.03,69.6,159.87
2,alex,1683904523068,STANDING,-0.05,0.95,0.31,-4.03,-1.95,-3.54,3.11,69.51,159.74
3,alex,1683904523092,STANDING,-0.05,0.95,0.31,-4.03,-1.95,-3.54,3.11,69.51,159.74
4,alex,1683904523116,STANDING,-0.05,0.95,0.31,-2.99,-1.95,-2.93,3.18,69.46,159.64
5,alex,1683904523141,STANDING,-0.04,0.95,0.32,-0.92,-0.98,-1.59,3.19,69.5,159.58
6,alex,1683904523165,STANDING,-0.04,0.95,0.32,-0.92,-0.98,-1.59,3.19,69.5,159.58
7,alex,1683904523187,STANDING,-0.04,0.94,0.32,-0.24,-0.06,-0.18,3.16,69.55,159.59
8,alex,1683904523208,STANDING,-0.04,0.94,0.32,-0.24,-0.06,-0.18,3.16,69.55,159.59
9,alex,1683904523229,STANDING,-0.04,0.93,0.31,-0.37,1.22,0.79,3.12,69.61,159.65
10,alex,1683904523252,STANDING,-0.05,0.93,0.31,-0.37,1.65,1.1,3.08,69.66,159.74
11,alex,1683904523276,STANDING,-0.05,0.94,0.3,-0.37,1.65,1.1,3.08,69.66,159.74
12,alex,1683904523298,STANDING,-0.05,0.94,0.3,-0.24,2.62,1.22,3.07,69.75,159.86
13,alex,1683904523321,STANDING,-0.04,0.94,0.31,-0.98,2.2,0.79,3.05,69.78,159.96
14,alex,1683904523345,STANDING,-0.04,0.94,0.31,-1.22,1.53,0.85,3.0,69.81,160.03
15,alex,1683904523368,STANDING,-0.04,0.94,0.31,-1.22,1.53,0.85,3.0,69.81,160.03
16,alex,1683904523393,STANDING,-0.03,0.94,0.3,-1.28,1.34,1.53,2.9,69.85,160.1
17,alex,1683904523418,STANDING,-0.03,0.94,0.3,-1.28,1.34,1.53,2.9,69.85,160.1
18,alex,1683904523443,STANDING,-0.04,0.94,0.3,-0.49,1.65,1.77,2.81,69.9,160.19
19,alex,1683904523466,STANDING,-0.04,0.94,0.31,-0.37,2.26,0.43,2.83,69.93,160.28
20,alex,1683904523490,STANDING,-0.05,0.94,0.32,-0.92,2.01,0.31,2.85,69.94,160.36
21,alex,1683904523513,STANDING,-0.05,0.94,0.31,-1.53,2.14,1.53,2.85,69.94,160.36
22,alex,1683904523536,STANDING,-0.05,0.94,0.31,-1.53,2.14,1.53,2.83,69.96,160.47
23,alex,1683904523561,STANDING,-0.05,0.94,0.3,-1.28,3.48,3.11,2.78,70.0,160.65
24,alex,1683904523585,STANDING,-0.05,0.94,0.3,-1.28,3.48,3.11,2.78,70.0,160.65
25,alex,1683904523605,STANDING,-0.05,0.93,0.3,-1.89,4.46,2.32,2.74,69.99,160.85
26,alex,1683904523629,STANDING,-0.03,0.94,0.3,-3.42,3.6,2.08,2.67,69.93,161.01
27,alex,1683904523652,STANDING,-0.03,0.94,0.3,-3.42,3.6,2.08,2.67,69.93,161.01
