measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,max,1683882467471,STANDING,-0.04,0.98,0.2,-1.65,6.29,3.66,1.5,77.16,81.94
1,max,1683882467493,STANDING,-0.03,0.98,0.2,-1.22,8.36,4.39,1.38,77.15,82.31
2,max,1683882467514,STANDING,0.04,0.95,0.23,-2.26,9.77,3.85,1.13,77.08,82.67
3,max,1683882467538,STANDING,-0.03,0.97,0.24,-2.26,2.44,0.49,1.15,76.92,82.76
4,max,1683882467561,STANDING,-0.03,0.97,0.24,-2.26,2.44,0.49,1.15,76.92,82.76
5,max,1683882467584,STANDING,-0.04,0.97,0.22,-2.56,1.53,0.24,1.2,76.83,82.82
6,max,1683882467607,STANDING,-0.05,0.99,0.2,-1.89,-2.01,-0.61,1.24,76.81,82.74
7,max,1683882467628,STANDING,-0.05,0.99,0.2,-1.89,-2.01,-0.61,1.24,76.81,82.74
8,max,1683882467648,STANDING,-0.04,0.97,0.21,-1.4,-1.16,-0.55,1.29,76.78,82.69
9,max,1683882467671,STANDING,-0.04,0.97,0.21,-1.4,-1.16,-0.55,1.29,76.78,82.69
10,max,1683882467694,STANDING,-0.04,0.96,0.23,-1.22,-0.55,-0.24,1.35,76.73,82.67
11,max,1683882467717,STANDING,-0.04,0.97,0.21,-1.04,-1.4,-1.16,1.35,76.73,82.67
12,max,1683882467741,STANDING,-0.04,0.97,0.21,-1.04,-1.4,-1.16,1.41,76.73,82.6
13,max,1683882467764,STANDING,-0.04,0.97,0.22,-1.46,-0.92,-0.79,1.47,76.7,82.57
14,max,1683882467788,STANDING,-0.04,0.97,0.22,-1.46,-0.92,-0.79,1.47,76.7,82.57
15,max,1683882467810,STANDING,-0.04,0.97,0.21,-2.56,-0.67,-0.98,1.56,76.65,82.53
16,max,1683882467830,STANDING,-0.04,0.97,0.21,-2.56,-0.67,-0.98,1.56,76.65,82.53
17,max,1683882467852,STANDING,-0.04,0.98,0.21,-1.28,-0.92,-0.61,1.61,76.65,82.48
18,max,1683882467873,STANDING,-0.04,0.97,0.21,-1.28,0.18,-0.79,1.65,76.63,82.48
19,max,1683882467894,STANDING,-0.04,0.97,0.21,-1.28,0.18,-0.79,1.65,76.63,82.48
20,max,1683882467915,STANDING,-0.04,0.97,0.21,-0.92,-0.73,-1.4,1.7,76.63,82.44
21,max,1683882467939,STANDING,-0.03,0.97,0.22,-1.34,-1.1,-1.22,1.74,76.58,82.39
22,max,1683882467962,STANDING,-0.03,0.97,0.22,-1.34,-1.1,-1.22,1.74,76.58,82.39
23,max,1683882467984,STANDING,-0.03,0.97,0.21,-2.62,-0.24,-1.16,1.78,76.51,82.37
24,max,1683882468008,STANDING,-0.04,0.98,0.21,-1.34,-1.22,-1.53,1.86,76.49,82.31
25,max,1683882468031,STANDING,-0.04,0.97,0.21,-1.71,-0.73,-1.22,1.86,76.49,82.31
26,max,1683882468056,STANDING,-0.04,0.97,0.21,-1.71,-0.73,-1.22,1.91,76.45,82.27
27,max,1683882468076,STANDING,-0.04,0.97,0.21,-1.71,-0.37,-0.79,1.95,76.4,82.25
28,max,1683882468097,STANDING,-0.04,0.97,0.21,-1.71,-0.37,-0.79,1.95,76.4,82.25
29,max,1683882468119,STANDING,-0.04,0.97,0.22,-1.4,-0.18,-0.98,1.99,76.36,82.23
30,max,1683882468142,STANDING,-0.04,0.98,0.21,-1.28,0.18,-0.43,2.03,76.34,82.23
31,max,1683882468167,STANDING,-0.04,0.98,0.21,-1.28,0.18,-0.43,2.03,76.34,82.23
32,max,1683882468190,STANDING,-0.04,0.99,0.21,-0.43,-0.37,0.0,2.04,76.37,82.22
33,max,1683882468211,STANDING,-0.04,0.99,0.21,-0.43,-0.37,0.0,2.04,76.37,82.22
34,max,1683882468235,STANDING,-0.04,0.97,0.22,0.61,0.55,0.55,2.04,76.42,82.24
35,max,1683882468258,STANDING,-0.05,0.96,0.22,1.16,-0.12,-0.06,2.08,76.48,82.23
36,max,1683882468281,STANDING,-0.05,0.95,0.22,0.61,-0.92,-0.61,2.14,76.51,82.18
37,max,1683882468302,STANDING,-0.05,0.95,0.22,0.61,-0.92,-0.61,2.14,76.51,82.18
38,max,1683882468323,STANDING,-0.05,0.97,0.22,-0.49,-2.2,-1.46,2.19,76.51,82.08
39,max,1683882468344,STANDING,-0.06,0.97,0.22,-0.49,-2.2,-1.46,2.19,76.51,82.08
40,max,1683882468370,STANDING,-0.06,0.97,0.22,-1.46,-2.08,-1.46,2.25,76.48,81.99
41,max,1683882468393,STANDING,-0.05,0.97,0.21,-1.1,-1.95,-1.22,2.32,76.48,81.9
42,max,1683882468416,STANDING,-0.05,0.97,0.21,-1.1,-1.95,-1.22,2.32,76.48,81.9
43,max,1683882468441,STANDING,-0.05,0.97,0.21,0.06,-0.79,-0.61,2.34,76.51,81.87
44,max,1683882468467,STANDING,-0.05,0.96,0.22,-0.73,0.0,-0.43,2.38,76.5,81.87
45,max,1683882468487,STANDING,-0.05,0.96,0.22,-0.73,0.0,-0.43,2.38,76.5,81.87
46,max,1683882468508,STANDING,-0.04,0.97,0.21,-1.16,-0.61,-0.73,2.4,76.51,81.84
47,max,1683882468528,STANDING,-0.04,0.97,0.21,-1.16,-0.61,-0.73,2.4,76.51,81.84
48,max,1683882468552,STANDING,-0.04,0.98,0.21,-1.28,-0.12,-0.49,2.4,76.5,81.83
49,max,1683882468575,STANDING,-0.04,0.97,0.21,-1.28,-0.12,-0.49,2.4,76.5,81.83
50,max,1683882468597,STANDING,-0.04,0.97,0.21,-0.67,-0.31,-0.61,2.4,76.53,81.81
51,max,1683882468619,STANDING,-0.03,0.97,0.22,-1.1,-1.04,-0.85,2.42,76.53,81.77
52,max,1683882468643,STANDING,-0.04,0.97,0.2,-1.1,-1.04,-0.85,2.42,76.53,81.77
53,max,1683882468664,STANDING,-0.04,0.97,0.2,-1.04,-0.67,-0.67,2.42,76.54,81.74
