measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,micha,1683883985968,JUMPING,-0.01,0.36,0.03,-50.66,-63.05,18.74,-2.63,81.02,60.56
1,micha,1683883985991,JUMPING,-0.01,0.36,0.03,-50.66,-63.05,18.74,-2.63,81.02,60.56
2,micha,1683883986014,JUMPING,0.04,0.0,0.03,-116.82,-102.97,29.24,-6.52,75.48,56.94
3,micha,1683883986037,JUMPING,0.1,-0.13,-0.09,-122.01,-62.68,22.89,-9.44,71.64,54.94
4,micha,1683883986061,JUMPING,-0.01,-0.42,-0.17,-82.58,30.82,8.54,-9.71,69.03,56.16
5,micha,1683883986083,JUMPING,-0.01,-0.42,-0.17,-82.58,30.82,8.54,-9.71,69.03,56.16
6,micha,1683883986105,JUMPING,-0.03,-0.19,-0.3,93.32,30.64,2.5,-9.51,73.64,57.27
7,micha,1683883986130,JUMPING,-0.03,-0.19,-0.3,93.32,30.64,2.5,-9.51,73.64,57.27
8,micha,1683883986155,JUMPING,-0.14,-0.24,-0.06,-98.21,63.78,-9.09,-7.51,69.03,59.49
9,micha,1683883986175,JUMPING,0.05,-0.19,0.12,-58.9,2.81,-25.15,-7.51,69.03,59.49
10,micha,1683883986200,JUMPING,0.05,-0.19,0.12,-58.9,2.81,-25.15,-7.19,65.21,59.42
11,micha,1683883986224,JUMPING,0.07,-0.02,0.33,40.59,9.28,-15.81,-6.82,65.07,59.76
12,micha,1683883986247,JUMPING,0.07,-0.02,0.33,40.59,9.28,-15.81,-6.82,65.07,59.76
13,micha,1683883986268,JUMPING,0.03,0.3,0.7,193.85,-46.81,-35.95,-5.99,71.98,57.51
14,micha,1683883986293,JUMPING,1.13,8.0,0.04,-80.69,58.65,107.85,-10.12,66.86,62.07
15,micha,1683883986317,JUMPING,1.13,8.0,0.04,-80.69,58.65,107.85,-10.12,66.86,62.07
16,micha,1683883986339,JUMPING,-0.24,1.82,-0.2,-186.28,-110.9,61.83,-13.51,61.91,59.13
17,micha,1683883986363,JUMPING,-0.24,1.82,-0.2,-186.28,-110.9,61.83,-13.51,61.91,59.13
18,micha,1683883986386,JUMPING,-0.11,2.68,1.17,112.0,178.1,-16.36,-9.34,65.34,65.17
19,micha,1683883986409,JUMPING,-0.05,2.22,0.48,112.0,178.1,-16.36,-9.34,65.34,65.17
20,micha,1683883986432,JUMPING,0.15,1.84,0.08,72.08,-9.16,0.06,-9.59,68.8,64.33
21,micha,1683883986455,JUMPING,0.15,1.84,0.08,72.08,-9.16,0.06,-9.43,72.39,64.04
22,micha,1683883986479,JUMPING,0.01,1.1,0.29,44.92,-75.99,8.61,-10.29,74.77,60.86
23,micha,1683883986501,JUMPING,0.01,1.1,0.29,44.92,-75.99,8.61,-10.29,74.77,60.86
24,micha,1683883986524,JUMPING,0.1,0.55,0.01,-16.6,-89.84,10.74,-11.69,75.11,57.47
25,micha,1683883986548,JUMPING,0.11,0.1,-0.05,-16.6,-89.84,10.74,-11.69,75.11,57.47
26,micha,1683883986571,JUMPING,0.11,0.1,-0.05,-90.52,-30.58,15.63,-13.94,72.73,56.29
27,micha,1683883986595,JUMPING,0.08,-0.12,-0.11,-155.88,-1.34,13.37,-15.77,67.31,56.4
28,micha,1683883986618,JUMPING,0.08,-0.12,-0.11,-155.88,-1.34,13.37,-15.77,67.31,56.4
29,micha,1683883986640,JUMPING,-0.06,-0.3,-0.09,-69.82,10.13,20.75,-16.69,64.67,57.06
30,micha,1683883986662,JUMPING,-0.04,-0.18,-0.29,-69.82,10.13,20.75,-16.69,64.67,57.06
31,micha,1683883986682,JUMPING,-0.04,-0.18,-0.29,91.19,11.66,23.68,-17.62,69.33,57.52
32,micha,1683883986705,JUMPING,-0.17,-0.2,-0.06,-78.86,55.48,-15.08,-15.26,65.17,59.32
33,micha,1683883986728,JUMPING,-0.17,-0.2,-0.06,-78.86,55.48,-15.08,-15.26,65.17,59.32
34,micha,1683883986752,JUMPING,0.1,-0.1,0.14,-0.79,0.06,-36.99,-15.06,63.42,59.21
