measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,alex,1683904606902,LYING,-1.09,-0.53,-0.29,33.51,-16.54,-47.49,58.2,-119.32,-132.87
1,alex,1683904606923,LYING,-1.09,-0.53,-0.29,33.51,-16.54,-47.49,58.2,-119.32,-132.87
2,alex,1683904606945,LYING,-1.09,-0.53,-0.29,33.51,-16.54,-47.49,58.2,-119.32,-132.87
3,alex,1683904606969,LYING,-0.76,-0.42,-0.16,33.75,-16.97,-10.07,53.21,-109.64,-128.51
4,alex,1683904606991,LYING,-0.79,-0.38,-0.18,33.75,-16.97,-10.07,53.21,-109.64,-128.51
5,alex,1683904607016,LYING,-0.79,-0.38,-0.18,52.49,-19.78,0.98,53.88,-106.66,-127.42
6,alex,1683904607037,LYING,-0.79,-0.38,-0.18,52.49,-19.78,0.98,53.88,-106.66,-127.42
7,alex,1683904607060,LYING,-0.79,-0.38,-0.18,52.49,-19.78,0.98,53.88,-106.66,-127.42
8,alex,1683904607084,LYING,-0.79,-0.38,-0.18,52.49,-19.78,0.98,53.88,-106.66,-127.42
9,alex,1683904607109,LYING,-0.79,-0.38,-0.18,52.49,-19.78,0.98,53.88,-106.66,-127.42
10,alex,1683904607134,LYING,-0.79,-0.38,-0.18,52.49,-19.78,0.98,53.88,-106.66,-127.42
11,alex,1683904607158,LYING,-0.79,-0.38,-0.18,52.49,-19.78,0.98,53.88,-106.66,-127.42
12,alex,1683904607183,LYING,-0.43,-0.67,0.11,85.51,-50.72,-63.42,49.84,-85.61,-116.58
13,alex,1683904607208,LYING,-0.43,-0.67,0.11,59.08,-33.81,-68.6,46.27,-81.77,-114.73
14,alex,1683904607232,LYING,-0.29,-0.74,0.28,59.08,-33.81,-68.6,46.27,-81.77,-114.73
15,alex,1683904607255,LYING,-0.29,-0.74,0.28,59.08,-33.81,-68.6,46.27,-81.77,-114.73
16,alex,1683904607276,LYING,-0.29,-0.74,0.28,59.08,-33.81,-68.6,46.27,-81.77,-114.73
17,alex,1683904607299,LYING,-0.29,-0.74,0.28,59.08,-33.81,-68.6,46.27,-81.77,-114.73
18,alex,1683904607322,LYING,-0.29,-0.74,0.28,59.08,-33.81,-68.6,46.27,-81.77,-114.73
19,alex,1683904607345,LYING,-0.29,-0.74,0.28,59.08,-33.81,-68.6,46.27,-81.77,-114.73
20,alex,1683904607368,LYING,-0.39,-0.93,0.27,69.58,-109.37,-136.54,22.01,-63.4,-102.37
