measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,alex,1683904748370,JUMPING,0.32,0.73,0.36,25.51,-55.91,22.34,-10.66,57.42,-130.78
1,alex,1683904748392,JUMPING,0.32,0.73,0.36,25.51,-55.91,22.34,-10.66,57.42,-130.78
2,alex,1683904748417,JUMPING,0.22,0.32,-0.06,-58.53,-15.63,50.11,-13.69,56.37,-130.45
3,alex,1683904748440,JUMPING,-0.07,-0.11,0.08,-90.82,28.93,64.21,-14.36,50.22,-127.59
4,alex,1683904748464,JUMPING,-0.07,-0.11,0.08,-90.82,28.93,64.21,-14.36,50.22,-127.59
5,alex,1683904748489,JUMPING,-0.29,-0.31,0.07,-57.68,-9.64,38.45,-14.56,46.53,-126.63
6,alex,1683904748513,JUMPING,-0.44,-0.48,-0.23,44.25,-8.61,-10.19,-14.56,46.53,-126.63
7,alex,1683904748536,JUMPING,-0.44,-0.48,-0.23,44.25,-8.61,-10.19,-13.44,48.07,-127.0
8,alex,1683904748556,JUMPING,-0.34,-0.44,-0.21,46.94,28.75,-21.91,-11.11,49.21,-126.6
9,alex,1683904748579,JUMPING,-0.34,-0.44,-0.21,46.94,28.75,-21.91,-11.11,49.21,-126.6
10,alex,1683904748602,JUMPING,-0.11,0.14,0.19,-15.26,47.06,-47.3,-7.2,47.96,-126.39
11,alex,1683904748626,JUMPING,-0.11,0.14,0.19,-15.26,47.06,-47.3,-7.2,47.96,-126.39
12,alex,1683904748649,JUMPING,0.01,0.31,1.47,108.34,58.17,-94.42,-2.47,52.2,-126.78
13,alex,1683904748669,JUMPING,3.62,3.55,0.78,-366.27,-126.89,339.05,-14.44,37.12,-122.45
14,alex,1683904748692,JUMPING,3.62,3.55,0.78,-366.27,-126.89,339.05,-14.44,37.12,-122.45
15,alex,1683904748712,JUMPING,-0.05,1.93,0.91,9.22,37.05,30.4,-13.18,38.46,-120.25
16,alex,1683904748733,JUMPING,-0.05,1.93,0.91,9.22,37.05,30.4,-13.18,38.46,-120.25
17,alex,1683904748753,JUMPING,0.13,2.19,0.81,139.47,80.57,12.33,-10.9,44.63,-118.24
18,alex,1683904748779,JUMPING,0.13,2.19,0.81,139.47,80.57,12.33,-10.9,44.63,-118.24
19,alex,1683904748800,JUMPING,0.48,1.33,0.27,71.47,-38.39,-9.89,-12.11,48.95,-119.95
20,alex,1683904748825,JUMPING,0.5,0.74,0.35,9.52,-58.41,18.31,-14.9,49.78,-121.17
21,alex,1683904748850,JUMPING,0.5,0.74,0.35,9.52,-58.41,18.31,-14.9,49.78,-121.17
22,alex,1683904748872,JUMPING,0.34,0.29,0.0,-101.07,9.58,64.45,-18.06,45.96,-119.15
23,alex,1683904748892,JUMPING,0.34,0.29,0.0,-101.07,9.58,64.45,-18.06,45.96,-119.15
24,alex,1683904748915,JUMPING,0.01,-0.12,0.06,-91.74,25.63,105.41,-20.15,38.78,-114.48
25,alex,1683904748939,JUMPING,0.01,-0.12,0.06,-91.74,25.63,105.41,-20.15,38.78,-114.48
26,alex,1683904748962,JUMPING,-0.23,-0.31,0.05,-47.55,-1.59,41.32,-20.29,35.04,-112.78
27,alex,1683904748984,JUMPING,-0.27,-0.43,-0.28,34.97,-21.61,-5.13,-20.34,36.11,-113.19
28,alex,1683904749009,JUMPING,-0.27,-0.43,-0.28,34.97,-21.61,-5.13,-20.34,36.11,-113.19
29,alex,1683904749032,JUMPING,-0.31,-0.5,-0.24,76.78,68.24,-34.73,-16.93,37.95,-112.25
30,alex,1683904749056,JUMPING,-0.02,0.07,0.08,29.85,39.55,-63.29,-13.17,39.9,-113.39
31,alex,1683904749078,JUMPING,-0.02,0.07,0.08,29.85,39.55,-63.29,-13.17,39.9,-113.39
32,alex,1683904749099,JUMPING,0.06,0.49,1.92,241.52,64.64,-118.53,-8.09,50.25,-115.64
33,alex,1683904749119,JUMPING,0.06,0.49,1.92,241.52,64.64,-118.53,-8.09,50.25,-115.64
34,alex,1683904749144,JUMPING,1.87,1.81,0.98,-292.97,-28.02,118.1,-12.29,40.43,-114.33
35,alex,1683904749165,JUMPING,0.07,2.03,1.39,143.19,126.28,10.56,-12.29,40.43,-114.33
36,alex,1683904749186,JUMPING,0.07,2.03,1.39,143.19,126.28,10.56,-8.38,46.37,-110.86
37,alex,1683904749211,JUMPING,0.04,2.11,0.33,74.04,33.94,7.39,-7.79,50.0,-110.35
38,alex,1683904749235,JUMPING,0.04,2.11,0.33,74.04,33.94,7.39,-7.79,50.0,-110.35
39,alex,1683904749258,JUMPING,0.67,1.19,-0.03,-65.55,-74.71,-33.08,-9.61,49.24,-113.54
40,alex,1683904749281,JUMPING,0.61,0.49,0.28,2.26,-35.34,4.33,-12.1,49.59,-114.56
41,alex,1683904749301,JUMPING,0.61,0.49,0.28,2.26,-35.34,4.33,-12.1,49.59,-114.56
42,alex,1683904749322,JUMPING,0.37,0.12,0.01,-135.74,18.55,58.84,-15.36,44.03,-112.18
43,alex,1683904749345,JUMPING,0.37,0.12,0.01,-135.74,18.55,58.84,-15.36,44.03,-112.18
44,alex,1683904749369,JUMPING,0.09,-0.13,-0.26,-71.59,37.23,76.05,-17.46,41.2,-109.05
45,alex,1683904749393,JUMPING,0.09,-0.13,-0.26,-71.59,37.23,76.05,-17.46,41.2,-109.05
46,alex,1683904749415,JUMPING,-0.12,-0.07,-0.32,9.09,35.4,51.82,-17.59,41.96,-106.83
47,alex,1683904749439,JUMPING,-0.33,-0.22,-0.32,15.99,38.33,20.2,-15.94,42.36,-105.17
48,alex,1683904749462,JUMPING,-0.33,-0.22,-0.32,15.99,38.33,20.2,-15.94,42.36,-105.17
