measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,micha,1683883965993,JUMPING,0.17,0.99,0.14,-3.6,2.32,-2.5,-9.14,79.24,160.92
1,micha,1683883966017,JUMPING,0.17,0.99,0.14,-3.6,2.32,-2.5,-9.14,79.24,160.92
2,micha,1683883966041,JUMPING,0.2,0.98,0.15,-2.75,-0.92,-2.32,-9.15,79.21,160.86
3,micha,1683883966063,JUMPING,0.17,0.97,0.16,-1.77,1.04,-1.16,-9.11,79.17,160.9
4,micha,1683883966086,JUMPING,0.17,0.97,0.16,-1.77,1.04,-1.16,-9.11,79.17,160.9
5,micha,1683883966109,JUMPING,0.17,0.98,0.15,-2.56,2.32,-1.53,-9.07,79.13,160.96
6,micha,1683883966132,JUMPING,0.15,0.97,0.15,-2.44,2.69,-0.98,-9.07,79.13,160.96
7,micha,1683883966156,JUMPING,0.15,0.97,0.15,-2.44,2.69,-0.98,-8.99,79.08,161.05
8,micha,1683883966178,JUMPING,0.16,0.98,0.14,-3.85,2.2,-1.46,-8.95,79.02,161.11
9,micha,1683883966202,JUMPING,0.16,0.98,0.14,-3.85,2.2,-1.46,-8.95,79.02,161.11
10,micha,1683883966225,JUMPING,0.17,0.97,0.17,-2.38,3.72,-0.55,-8.92,78.95,161.24
11,micha,1683883966245,JUMPING,0.17,0.97,0.17,-2.38,3.72,-0.55,-8.92,78.95,161.24
12,micha,1683883966266,JUMPING,0.17,0.98,0.16,-1.77,0.18,-0.98,-8.9,78.95,161.23
13,micha,1683883966290,JUMPING,0.13,0.97,0.14,-2.93,3.72,-0.92,-8.77,78.88,161.36
14,micha,1683883966311,JUMPING,0.13,0.97,0.14,-2.93,3.72,-0.92,-8.77,78.88,161.36
15,micha,1683883966336,JUMPING,0.15,0.97,0.16,-5.8,5.49,-0.12,-8.73,78.68,161.57
16,micha,1683883966359,JUMPING,0.1,0.83,0.12,-5.8,5.49,-0.12,-8.73,78.68,161.57
17,micha,1683883966382,JUMPING,0.1,0.83,0.12,-6.29,7.14,0.73,-8.59,78.47,161.87
18,micha,1683883966407,JUMPING,0.01,0.65,0.1,-19.65,36.68,-3.3,-7.8,77.54,163.36
19,micha,1683883966428,JUMPING,0.01,0.65,0.1,-19.65,36.68,-3.3,-7.8,77.54,163.36
20,micha,1683883966454,JUMPING,-0.01,0.81,0.11,-49.62,54.14,-9.28,-6.72,75.37,165.31
21,micha,1683883966474,JUMPING,0.15,0.72,0.25,-74.77,6.47,21.85,-7.76,72.21,165.64
22,micha,1683883966497,JUMPING,0.15,0.72,0.25,-74.77,6.47,21.85,-7.76,72.21,165.64
23,micha,1683883966521,JUMPING,0.09,0.42,0.05,-60.12,-48.1,-23.07,-7.66,70.32,163.41
24,micha,1683883966542,JUMPING,-0.08,0.49,0.16,-196.35,8.61,-30.58,-7.66,70.32,163.41
25,micha,1683883966567,JUMPING,-0.08,0.49,0.16,-196.35,8.61,-30.58,-5.54,62.41,163.04
26,micha,1683883966591,JUMPING,0.18,0.9,0.88,7.45,-22.71,-28.08,-5.27,62.5,161.56
27,micha,1683883966614,JUMPING,0.18,0.9,0.88,7.45,-22.71,-28.08,-5.27,62.5,161.56
28,micha,1683883966637,JUMPING,0.6,1.89,0.75,42.3,-129.7,-53.28,-5.84,64.49,156.55
29,micha,1683883966661,JUMPING,0.6,1.89,0.75,42.3,-129.7,-53.28,-5.84,64.49,156.55
30,micha,1683883966684,JUMPING,0.35,2.2,0.76,-10.31,90.82,23.32,-5.22,64.09,160.25
31,micha,1683883966707,JUMPING,0.35,2.15,0.77,86.43,-16.85,-2.14,-5.46,68.08,159.57
32,micha,1683883966730,JUMPING,0.35,2.15,0.77,86.43,-16.85,-2.14,-5.46,68.08,159.57
33,micha,1683883966755,JUMPING,0.25,1.95,0.73,127.44,29.91,-9.34,-4.79,72.94,160.49
34,micha,1683883966777,JUMPING,0.02,1.46,0.41,67.02,13.12,-13.49,-4.03,75.24,160.57
35,micha,1683883966800,JUMPING,0.02,1.46,0.41,67.02,13.12,-13.49,-4.03,75.24,160.57
36,micha,1683883966823,JUMPING,-0.01,0.76,-0.06,11.05,-52.37,4.64,-4.5,76.65,158.52
37,micha,1683883966846,JUMPING,-0.01,0.76,-0.06,11.05,-52.37,4.64,-4.5,76.65,158.52
38,micha,1683883966871,JUMPING,0.01,0.27,-0.22,-12.02,-65.73,15.69,-5.58,78.08,155.95
39,micha,1683883966896,JUMPING,0.06,-0.12,0.0,-136.29,-3.91,29.11,-7.74,71.93,156.26
40,micha,1683883966916,JUMPING,0.06,-0.12,0.0,-136.29,-3.91,29.11,-7.74,71.93,156.26
41,micha,1683883966940,JUMPING,0.02,-0.42,0.06,-158.69,25.02,0.49,-7.83,65.13,157.3
42,micha,1683883966963,JUMPING,0.02,-0.42,0.06,-158.69,25.02,0.49,-7.83,65.13,157.3
43,micha,1683883966987,JUMPING,-0.0,-0.41,-0.33,150.21,9.4,-25.63,-6.73,71.72,157.13
44,micha,1683883967007,JUMPING,-0.21,-0.23,-0.24,-45.72,41.75,-86.36,-1.84,70.31,157.59
45,micha,1683883967032,JUMPING,-0.21,-0.23,-0.24,-45.72,41.75,-86.36,-1.84,70.31,157.59
46,micha,1683883967055,JUMPING,0.05,-0.0,-0.04,-61.52,38.51,-18.43,-2.75,68.61,158.83
47,micha,1683883967079,JUMPING,0.21,-0.03,0.22,-19.71,38.02,-41.93,-2.75,68.61,158.83
48,micha,1683883967102,JUMPING,0.21,-0.03,0.22,-19.71,38.02,-41.93,-2.06,66.34,159.61
49,micha,1683883967125,JUMPING,0.13,0.11,0.5,142.88,10.56,-101.93,1.48,70.64,158.47
50,micha,1683883967148,JUMPING,0.13,0.11,0.5,142.88,10.56,-101.93,1.48,70.64,158.47
51,micha,1683883967172,JUMPING,0.14,6.39,0.46,-102.05,123.9,365.42,-10.56,64.81,170.23
52,micha,1683883967194,JUMPING,0.08,2.1,0.53,-102.05,123.9,365.42,-10.56,64.81,170.23
53,micha,1683883967214,JUMPING,0.08,2.1,0.53,-111.08,17.7,28.75,-10.92,60.51,171.26
54,micha,1683883967235,JUMPING,-0.37,3.11,1.18,72.08,112.49,8.67,-8.3,63.2,-184.49
55,micha,1683883967255,JUMPING,-0.37,3.11,1.18,72.08,112.49,8.67,-8.3,63.2,-184.49
