measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,micha,1683884032413,JUMPING,0.1,-0.29,-0.0,-130.62,18.62,-33.39,-4.28,53.14,-148.16
1,micha,1683884032436,JUMPING,0.12,-0.23,-0.42,51.15,21.48,-30.52,-4.28,53.14,-148.16
2,micha,1683884032460,JUMPING,0.12,-0.23,-0.42,51.15,21.48,-30.52,-4.28,53.14,-148.16
3,micha,1683884032483,JUMPING,-0.05,-0.08,-0.22,23.93,111.08,-35.64,0.65,58.21,-145.19
4,micha,1683884032506,JUMPING,-0.05,-0.08,-0.22,23.93,111.08,-35.64,0.65,58.21,-145.19
5,micha,1683884032529,JUMPING,-0.12,0.02,0.21,46.39,33.57,8.12,1.97,58.55,-144.04
6,micha,1683884032553,JUMPING,0.03,0.03,0.16,-21.36,-36.8,0.12,0.5,55.93,-145.31
7,micha,1683884032576,JUMPING,0.03,0.03,0.16,-21.36,-36.8,0.12,0.5,55.93,-145.31
8,micha,1683884032599,JUMPING,0.16,-0.13,0.18,-53.77,15.44,-18.37,0.4,52.05,-145.22
9,micha,1683884032620,JUMPING,0.0,0.15,0.52,89.78,4.09,-29.11,1.54,54.53,-145.82
10,micha,1683884032642,JUMPING,0.0,0.15,0.52,89.78,4.09,-29.11,1.54,54.53,-145.82
11,micha,1683884032663,JUMPING,-0.48,8.0,-0.12,-91.61,60.55,139.59,-3.47,49.92,-138.32
12,micha,1683884032683,JUMPING,-0.48,8.0,-0.12,-91.61,60.55,139.59,-3.47,49.92,-138.32
13,micha,1683884032707,JUMPING,-1.1,1.65,-0.25,-38.88,32.96,-54.38,0.42,50.13,-138.43
14,micha,1683884032732,JUMPING,-0.22,3.02,1.33,-38.88,32.96,-54.38,0.42,50.13,-138.43
15,micha,1683884032752,JUMPING,-0.22,3.02,1.33,123.47,-132.02,14.53,-3.13,55.78,-142.29
16,micha,1683884032773,JUMPING,0.63,2.13,0.5,117.98,-102.91,3.3,-5.69,61.62,-145.66
17,micha,1683884032796,JUMPING,0.63,2.13,0.5,117.98,-102.91,3.3,-5.69,61.62,-145.66
18,micha,1683884032819,JUMPING,0.22,1.58,0.22,122.62,9.52,-2.75,-5.37,67.22,-145.22
19,micha,1683884032842,JUMPING,0.22,1.58,0.22,122.62,9.52,-2.75,-5.37,67.22,-145.22
20,micha,1683884032866,JUMPING,-0.13,0.84,0.08,40.1,46.51,14.16,-4.75,69.08,-143.48
21,micha,1683884032889,JUMPING,0.0,0.22,-0.04,-30.27,-58.84,27.04,-6.58,69.18,-145.47
22,micha,1683884032912,JUMPING,0.0,0.22,-0.04,-30.27,-58.84,27.04,-6.58,69.18,-145.47
23,micha,1683884032936,JUMPING,0.01,-0.08,-0.01,-140.5,-53.83,27.28,-8.81,62.88,-146.75
24,micha,1683884032956,JUMPING,0.01,-0.08,-0.01,-140.5,-53.83,27.28,-8.81,62.88,-146.75
25,micha,1683884032981,JUMPING,-0.06,-0.23,0.05,-154.72,37.05,18.01,-8.2,55.27,-144.82
26,micha,1683884033005,JUMPING,-0.16,-0.32,-0.4,85.51,-73.61,14.89,-9.91,59.7,-147.1
27,micha,1683884033028,JUMPING,-0.16,-0.32,-0.4,85.51,-73.61,14.89,-9.91,59.7,-147.1
28,micha,1683884033051,JUMPING,-0.13,-0.22,-0.3,-61.4,30.03,-13.92,-8.23,57.57,-146.3
29,micha,1683884033075,JUMPING,-0.02,-0.28,0.18,-66.53,28.26,-31.98,-6.61,53.29,-145.94
30,micha,1683884033099,JUMPING,-0.02,-0.28,0.18,-66.53,28.26,-31.98,-6.61,53.29,-145.94
31,micha,1683884033121,JUMPING,0.17,0.05,0.16,-4.21,-23.86,-47.85,-7.3,52.54,-147.74
32,micha,1683884033145,JUMPING,0.17,0.05,0.16,-4.21,-23.86,-47.85,-7.3,52.54,-147.74
33,micha,1683884033170,JUMPING,0.17,0.04,0.22,28.56,44.37,-5.07,-7.15,52.31,-146.24
34,micha,1683884033193,JUMPING,0.03,0.42,0.7,180.24,-47.42,-39.37,-6.72,59.04,-148.72
35,micha,1683884033214,JUMPING,0.03,0.42,0.7,180.24,-47.42,-39.37,-6.72,59.04,-148.72
36,micha,1683884033237,JUMPING,1.85,7.94,2.88,-482.12,258.79,236.94,-5.54,42.53,-135.95
37,micha,1683884033261,JUMPING,1.85,7.94,2.88,-482.12,258.79,236.94,-5.54,42.53,-135.95
38,micha,1683884033284,JUMPING,-0.51,2.71,1.16,51.33,57.74,-17.15,-2.86,45.37,-134.91
39,micha,1683884033307,JUMPING,0.2,2.75,0.77,51.33,57.74,-17.15,-2.86,45.37,-134.91
40,micha,1683884033330,JUMPING,0.2,2.75,0.77,59.45,-136.66,-1.77,-6.48,49.2,-138.85
41,micha,1683884033355,JUMPING,0.23,1.84,0.35,85.75,5.55,4.52,-6.4,53.9,-138.57
42,micha,1683884033377,JUMPING,0.23,1.84,0.35,85.75,5.55,4.52,-6.4,53.9,-138.57
43,micha,1683884033400,JUMPING,0.0,1.22,0.06,91.49,20.14,11.35,-6.16,58.65,-137.79
44,micha,1683884033423,JUMPING,-0.11,0.48,0.04,31.92,-52.55,22.4,-7.34,61.07,-139.4
45,micha,1683884033446,JUMPING,-0.11,0.48,0.04,31.92,-52.55,22.4,-7.34,61.07,-139.4
46,micha,1683884033470,JUMPING,0.03,0.07,0.03,-60.55,-53.65,25.09,-9.99,58.38,-140.67
47,micha,1683884033494,JUMPING,0.1,-0.19,0.12,-149.78,-26.61,25.21,-9.99,58.38,-140.67
48,micha,1683884033516,JUMPING,0.1,-0.19,0.12,-149.78,-26.61,25.21,-12.32,50.51,-140.52
49,micha,1683884033539,JUMPING,-0.05,-0.29,0.06,-95.83,12.08,8.36,-12.23,45.33,-139.63
50,micha,1683884033561,JUMPING,-0.05,-0.29,0.06,-95.83,12.08,8.36,-12.23,45.33,-139.63
51,micha,1683884033584,JUMPING,0.07,-0.23,-0.65,125.61,-19.53,17.15,-13.86,51.44,-140.03
52,micha,1683884033605,JUMPING,0.07,-0.23,-0.65,125.61,-19.53,17.15,-13.86,51.44,-140.03
53,micha,1683884033627,JUMPING,-0.06,-0.11,-0.13,-67.57,118.29,15.32,-10.79,47.71,-135.85
54,micha,1683884033647,JUMPING,-0.06,-0.11,-0.13,-67.57,118.29,15.32,-10.79,47.71,-135.85
55,micha,1683884033667,JUMPING,-0.13,-0.06,0.08,-15.63,47.73,16.97,-8.39,45.55,-134.06
56,micha,1683884033690,JUMPING,0.14,-0.17,0.21,-26.73,35.28,1.65,-8.13,42.37,-132.63
57,micha,1683884033714,JUMPING,0.14,-0.17,0.21,-26.73,35.28,1.65,-8.13,42.37,-132.63
58,micha,1683884033740,JUMPING,-0.09,-0.06,0.81,88.13,-2.87,-19.9,-7.2,44.84,-133.4
59,micha,1683884033765,JUMPING,-0.09,-0.06,0.81,88.13,-2.87,-19.9,-7.2,44.84,-133.4
60,micha,1683884033789,JUMPING,-0.15,1.3,0.98,-163.09,-97.72,-56.09,-8.42,37.81,-137.75
61,micha,1683884033814,JUMPING,-0.2,1.95,-0.31,22.4,45.41,-119.51,-4.33,40.59,-141.55
62,micha,1683884033836,JUMPING,-0.2,1.95,-0.31,22.4,45.41,-119.51,-4.33,40.59,-141.55
63,micha,1683884033857,JUMPING,0.57,3.03,1.42,72.57,1.89,5.25,-4.56,44.34,-141.17
64,micha,1683884033877,JUMPING,0.27,2.53,0.72,72.57,1.89,5.25,-4.56,44.34,-141.17
65,micha,1683884033900,JUMPING,0.27,2.53,0.72,62.07,89.17,7.87,-2.31,47.79,-138.44
66,micha,1683884033923,JUMPING,-0.3,1.78,-0.02,85.45,-81.24,-17.52,-3.88,53.12,-141.81
67,micha,1683884033946,JUMPING,-0.3,1.78,-0.02,85.45,-81.24,-17.52,-3.88,53.12,-141.81
