measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,max,1683882589847,LYING,0.03,-0.36,0.81,1.04,-4.21,-1.83,-5.54,-24.74,-1.44
1,max,1683882589870,LYING,0.05,-0.36,0.81,-1.04,-3.48,-1.95,-5.59,-24.74,-1.47
2,max,1683882589894,LYING,0.05,-0.36,0.81,-1.04,-3.48,-1.95,-5.59,-24.74,-1.47
3,max,1683882589917,LYING,0.06,-0.38,0.86,-1.1,-4.76,-2.32,-5.74,-24.75,-1.47
4,max,1683882589939,LYING,0.08,-0.42,0.89,-2.08,-5.8,-2.69,-5.94,-24.84,-1.46
5,max,1683882589963,LYING,0.08,-0.42,0.89,-2.08,-5.8,-2.69,-5.94,-24.84,-1.46
6,max,1683882589984,LYING,0.07,-0.43,0.91,-1.59,-4.76,-2.32,-6.08,-24.92,-1.47
7,max,1683882590005,LYING,0.07,-0.43,0.91,-1.59,-4.76,-2.32,-6.08,-24.92,-1.47
8,max,1683882590027,LYING,0.08,-0.43,0.93,-0.79,0.24,-1.16,-6.0,-24.93,-1.53
9,max,1683882590050,LYING,0.06,-0.41,0.9,-1.46,3.6,-0.12,-6.0,-24.93,-1.53
10,max,1683882590075,LYING,0.06,-0.41,0.9,-1.46,3.6,-0.12,-5.79,-24.97,-1.59
11,max,1683882590097,LYING,0.06,-0.39,0.85,-1.34,3.48,0.06,-5.59,-24.99,-1.65
12,max,1683882590119,LYING,0.05,-0.38,0.83,-0.79,2.81,-0.06,-5.4,-25.0,-1.7
13,max,1683882590144,LYING,0.05,-0.38,0.83,-0.79,2.81,-0.06,-5.4,-25.0,-1.7
14,max,1683882590166,LYING,0.04,-0.38,0.83,-0.43,1.95,-0.31,-5.25,-25.0,-1.75
15,max,1683882590189,LYING,0.04,-0.38,0.83,-0.43,1.95,-0.31,-5.25,-25.0,-1.75
16,max,1683882590213,LYING,0.05,-0.39,0.85,-0.85,0.37,-0.67,-5.18,-25.02,-1.78
17,max,1683882590238,LYING,0.06,-0.4,0.88,-1.71,-0.24,-0.79,-5.12,-25.06,-1.81
18,max,1683882590262,LYING,0.06,-0.4,0.88,-1.71,-0.24,-0.79,-5.12,-25.06,-1.81
19,max,1683882590283,LYING,0.06,-0.41,0.88,-2.08,-0.55,-0.98,-5.09,-25.12,-1.84
20,max,1683882590306,LYING,0.06,-0.41,0.88,-2.08,-0.55,-0.98,-5.09,-25.12,-1.84
21,max,1683882590331,LYING,0.06,-0.41,0.88,-1.77,-0.49,-0.98,-5.07,-25.17,-1.87
22,max,1683882590352,LYING,0.06,-0.4,0.88,-1.34,-0.43,-0.98,-5.04,-25.2,-1.9
23,max,1683882590372,LYING,0.06,-0.4,0.88,-1.34,-0.43,-0.98,-5.04,-25.2,-1.9
24,max,1683882590397,LYING,0.06,-0.4,0.87,-0.98,-0.24,-1.1,-5.0,-25.19,-1.94
25,max,1683882590422,LYING,0.06,-0.4,0.87,-0.98,-0.24,-1.1,-5.0,-25.19,-1.94
26,max,1683882590445,LYING,0.06,-0.4,0.87,-0.79,-0.37,-1.04,-4.97,-25.19,-1.98
27,max,1683882590468,LYING,0.06,-0.4,0.87,-0.92,-0.06,-0.98,-4.93,-25.21,-2.01
28,max,1683882590491,LYING,0.06,-0.4,0.87,-0.92,-0.06,-0.98,-4.93,-25.21,-2.01
29,max,1683882590516,LYING,0.06,-0.4,0.87,-1.28,0.18,-0.92,-4.88,-25.23,-2.06
30,max,1683882590538,LYING,0.06,-0.4,0.87,-1.46,0.06,-0.79,-4.85,-25.27,-2.09
31,max,1683882590560,LYING,0.06,-0.4,0.87,-1.46,0.06,-0.79,-4.85,-25.27,-2.09
32,max,1683882590584,LYING,0.06,-0.4,0.86,-1.77,0.12,-0.73,-4.8,-25.31,-2.12
33,max,1683882590606,LYING,0.06,-0.4,0.86,-1.77,0.12,-0.73,-4.8,-25.31,-2.12
34,max,1683882590626,LYING,0.06,-0.4,0.87,-1.46,0.43,-0.85,-4.76,-25.33,-2.16
35,max,1683882590649,LYING,0.06,-0.4,0.87,-1.46,0.43,-0.85,-4.76,-25.33,-2.16
36,max,1683882590674,LYING,0.06,-0.4,0.87,-1.1,0.55,-0.73,-4.7,-25.33,-2.2
37,max,1683882590698,LYING,0.06,-0.4,0.88,-1.22,0.73,-0.79,-4.64,-25.35,-2.25
38,max,1683882590722,LYING,0.06,-0.4,0.88,-1.22,0.73,-0.79,-4.64,-25.35,-2.25
39,max,1683882590746,LYING,0.05,-0.41,0.87,-1.4,0.37,-0.92,-4.59,-25.36,-2.29
40,max,1683882590769,LYING,0.06,-0.4,0.87,-0.98,0.18,-0.85,-4.59,-25.36,-2.29
41,max,1683882590794,LYING,0.06,-0.4,0.87,-0.98,0.18,-0.85,-4.55,-25.37,-2.33
42,max,1683882590816,LYING,0.06,-0.4,0.88,-1.16,-0.06,-0.92,-4.53,-25.39,-2.36
