measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,stefan,1683903892990,WAVING,-0.3012047,-0.87707734,0.2078128,0.038833577,0.7219031,-0.28359854
1,stefan,1683903893012,WAVING,-0.3552019,-0.8869548,0.19113295,-0.044680428,0.70286155,-0.29002136
2,stefan,1683903893032,WAVING,-0.38079372,-0.86959743,0.2424582,-0.06101671,0.6912376,-0.28291786
3,stefan,1683903893053,WAVING,-0.4269625,-0.89668685,0.24764682,-0.112730816,0.97097903,-0.21903881
4,stefan,1683903893074,WAVING,-0.4753493,-0.9249936,0.23683217,0.008656833,1.0982833,-0.18374826
5,stefan,1683903893095,WAVING,-0.505631,-0.90695083,0.19055404,0.2486047,1.2146794,-0.13737486
6,stefan,1683903893115,WAVING,-0.42826387,-0.8555857,0.12486067,0.2541374,1.1390542,-0.020891592
7,stefan,1683903893136,WAVING,-0.16200423,-0.8790747,0.09239714,-0.03588397,0.4228933,0.26872835
8,stefan,1683903893157,WAVING,0.053220097,-0.9971701,0.19080786,-0.34196237,-0.49176398,0.38814378
9,stefan,1683903893178,WAVING,0.14246306,-1.1086496,0.27357158,-0.2781706,-1.3168858,0.36194637
10,stefan,1683903893199,WAVING,0.46956417,-1.4071804,0.41547817,0.1964019,-1.7652434,0.20629792
11,stefan,1683903893221,WAVING,0.7017505,-1.3168226,-0.13960172,0.8997347,-0.72438145,-0.061645027
12,stefan,1683903893241,WAVING,0.3549998,-0.91790324,-0.36474943,0.47640508,-0.27202702,0.46694538
13,stefan,1683903893262,WAVING,0.18044618,-0.79218346,-0.11202814,0.11274827,-1.1001159,0.20176005
14,stefan,1683903893282,WAVING,0.029489925,-0.8251048,0.28585154,-0.14425147,-0.656174,-0.3133215
15,stefan,1683903893303,WAVING,-0.050241623,-0.86648035,0.3462899,-0.15001105,-0.2165779,-0.41565016
16,stefan,1683903893324,WAVING,-0.33370435,-1.0015484,0.30670384,-0.087720245,0.15547393,-0.3475125
17,stefan,1683903893344,WAVING,-0.468216,-1.1267177,0.27758288,0.01277581,0.07658505,-0.13070771
18,stefan,1683903893365,WAVING,-0.74704945,-1.1762213,0.33215705,0.089779735,-0.0013613568,0.31789428
