measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,micha,1683881956606,STANDING,0.15,0.99,0.16,-1.16,2.87,-0.37,-6.81,78.71,128.66
1,micha,1683881956626,STANDING,0.15,0.99,0.16,-1.83,0.37,0.0,-6.88,78.7,128.67
2,micha,1683881956649,STANDING,0.15,0.96,0.17,0.06,0.79,1.1,-6.98,78.72,128.7
3,micha,1683881956672,STANDING,0.14,0.96,0.18,0.0,0.85,0.18,-7.03,78.75,128.74
4,micha,1683881956693,STANDING,0.14,0.96,0.18,0.0,0.85,0.18,-7.03,78.75,128.74
5,micha,1683881956716,STANDING,0.16,0.97,0.16,-1.83,0.49,-0.73,-7.08,78.72,128.74
6,micha,1683881956737,STANDING,0.14,0.97,0.17,-1.83,0.49,-0.73,-7.08,78.72,128.74
7,micha,1683881956758,STANDING,0.14,0.97,0.17,-2.56,-2.38,-1.53,-7.08,78.71,128.62
8,micha,1683881956783,STANDING,0.14,0.99,0.15,-1.83,-3.3,-2.81,-7.04,78.75,128.45
9,micha,1683881956805,STANDING,0.14,0.99,0.15,-1.83,-3.3,-2.81,-7.04,78.75,128.45
10,micha,1683881956826,STANDING,0.14,0.98,0.15,-1.4,-2.69,-1.46,-7.05,78.79,128.32
11,micha,1683881956849,STANDING,0.14,0.98,0.15,-1.4,-2.69,-1.46,-7.05,78.79,128.32
12,micha,1683881956873,STANDING,0.14,0.98,0.15,-2.26,-2.08,-1.4,-7.04,78.81,128.22
13,micha,1683881956897,STANDING,0.16,0.98,0.13,-2.69,-0.61,-1.16,-7.07,78.82,128.17
14,micha,1683881956922,STANDING,0.14,0.99,0.15,-1.89,-0.49,-1.4,-7.04,78.85,128.14
15,micha,1683881956946,STANDING,0.14,0.99,0.15,-1.89,-0.49,-1.4,-7.04,78.85,128.14
16,micha,1683881956966,STANDING,0.14,0.99,0.14,-0.98,1.46,-0.49,-7.06,78.91,128.17
