measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,max,1683882684939,LYING,-0.01,0.47,-0.97,1.4,3.85,-1.95,0.41,154.21,119.83
1,max,1683882684961,LYING,-0.01,0.47,-0.97,1.4,3.85,-1.95,0.32,154.27,119.97
2,max,1683882684986,LYING,0.02,0.49,-0.98,5.07,0.18,-1.65,0.29,154.44,120.02
3,max,1683882685010,LYING,0.02,0.49,-0.98,5.07,0.18,-1.65,0.29,154.44,120.02
4,max,1683882685032,LYING,0.02,0.43,-1.0,4.03,0.92,0.0,0.19,154.68,120.04
5,max,1683882685053,LYING,0.02,0.43,-1.0,4.03,0.92,0.0,0.19,154.68,120.04
6,max,1683882685077,LYING,0.02,0.42,-0.98,0.73,5.19,1.65,-0.07,154.77,120.07
7,max,1683882685100,LYING,0.03,0.42,-0.97,-0.67,3.66,1.28,-0.3,154.82,120.08
8,max,1683882685124,LYING,0.03,0.42,-0.97,-0.67,3.66,1.28,-0.3,154.82,120.08
9,max,1683882685149,LYING,0.02,0.42,-0.97,-1.16,1.77,0.0,-0.39,154.82,120.12
10,max,1683882685169,LYING,0.02,0.44,-0.97,-1.89,-1.04,-1.16,-0.35,154.75,120.14
11,max,1683882685191,LYING,0.02,0.44,-0.97,-1.89,-1.04,-1.16,-0.35,154.75,120.14
12,max,1683882685211,LYING,0.02,0.45,-0.98,-0.37,-2.62,-1.1,-0.25,154.75,120.13
13,max,1683882685232,LYING,0.02,0.45,-0.98,-0.37,-2.62,-1.1,-0.25,154.75,120.13
14,max,1683882685255,LYING,0.01,0.43,-0.98,-0.92,-0.12,-0.31,-0.25,154.77,120.15
15,max,1683882685278,LYING,0.01,0.43,-0.98,-0.92,-0.12,-0.31,-0.25,154.77,120.15
16,max,1683882685301,LYING,0.01,0.43,-0.97,-0.92,0.43,-0.55,-0.28,154.77,120.19
17,max,1683882685326,LYING,0.02,0.42,-0.96,-0.24,-2.14,-2.14,-0.2,154.81,120.23
18,max,1683882685351,LYING,0.02,0.42,-0.96,-0.24,-2.14,-2.14,-0.2,154.81,120.23
19,max,1683882685371,LYING,0.01,0.41,-0.98,-0.85,-2.99,-2.69,-0.05,154.88,120.27
20,max,1683882685396,LYING,0.01,0.41,-0.98,-0.85,-2.99,-2.69,-0.05,154.88,120.27
21,max,1683882685417,LYING,0.0,0.42,-0.98,-2.69,-1.89,-1.95,0.05,154.82,120.31
22,max,1683882685441,LYING,-0.01,0.45,-0.97,-2.75,-0.79,-1.28,0.05,154.82,120.31
23,max,1683882685464,LYING,-0.01,0.45,-0.97,-2.75,-0.79,-1.28,0.12,154.73,120.33
24,max,1683882685487,LYING,-0.02,0.44,-0.97,-1.65,-0.55,-0.49,0.19,154.69,120.34
25,max,1683882685511,LYING,-0.02,0.44,-0.97,-1.65,-0.55,-0.49,0.19,154.69,120.34
26,max,1683882685534,LYING,-0.02,0.43,-0.97,-0.24,-0.67,-0.49,0.26,154.74,120.35
