measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,stefan,1683903805000,WAVING,0.339385,-0.8152528,0.17971009,-0.549674,-1.5688765,0.42587778
1,stefan,1683903805021,WAVING,0.34078202,-0.8065555,0.192363,-0.50028116,-1.5119612,0.34876913
2,stefan,1683903805042,WAVING,0.30273545,-0.82671076,0.2815337,-0.22783528,-1.173315,0.04707153
3,stefan,1683903805063,WAVING,0.24766149,-0.8713849,0.3322849,0.118909284,-0.60945153,-0.26469663
4,stefan,1683903805084,WAVING,0.0584234,-1.0199963,0.2975995,0.38679987,0.41599923,-0.6468016
5,stefan,1683903805105,WAVING,-0.07631963,-1.0853118,0.2450315,0.38955748,1.0163751,-0.72169363
6,stefan,1683903805126,WAVING,-0.32014552,-1.0866102,0.26019433,0.40126866,1.0351024,-0.32721433
7,stefan,1683903805147,WAVING,-0.36747795,-1.0675279,0.20236056,0.20874138,0.8789827,0.012566371
8,stefan,1683903805168,WAVING,-0.3755182,-0.9962397,0.20842196,-0.16791813,0.820584,0.15542157
9,stefan,1683903805189,WAVING,-0.28873727,-0.94612896,0.22918832,-0.37044615,0.7621678,-0.015812684
10,stefan,1683903805210,WAVING,-0.15962613,-0.96423024,0.1760385,-0.37561232,0.73014104,-0.024853488
11,stefan,1683903805231,WAVING,0.0739347,-0.9633203,0.23141606,-0.49235737,-0.4094368,0.25343925
12,stefan,1683903805252,WAVING,0.1394338,-0.9410876,0.24032903,-0.22998203,-0.97387624,0.21668263
13,stefan,1683903805273,WAVING,0.1635496,-0.9167317,0.25177726,-0.122382484,-0.8839045,0.16001178
14,stefan,1683903805294,WAVING,0.12292676,-0.9117266,0.23053843,0.097668625,0.21975441,-0.119415425
15,stefan,1683903805315,WAVING,0.061205655,-0.91534454,0.17819792,0.032882,1.302068,-0.3605501
16,stefan,1683903805336,WAVING,0.027674139,-0.90306944,0.14459807,-0.015201817,1.7019928,-0.44491932
17,stefan,1683903805356,WAVING,0.05706449,-0.8967747,0.12306342,0.014241886,1.55165,-0.4519181
18,stefan,1683903805377,WAVING,0.08582419,-0.9127508,0.12006739,0.078731805,1.2255528,-0.40563196
19,stefan,1683903805399,WAVING,0.11592426,-0.94412273,0.12050962,0.20706587,0.7523067,-0.28002062
20,stefan,1683903805419,WAVING,0.1845024,-0.98619914,0.080716565,0.24373522,0.3260275,-0.17278759
21,stefan,1683903805440,WAVING,0.23689564,-0.9958024,0.08204717,0.19804251,0.34716344,-0.043528512
22,stefan,1683903805461,WAVING,0.33403823,-1.0064852,0.08554304,0.18697712,0.53878313,-0.043458696
