measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,micha,1683881754327,WAVING,0.19,0.94,0.23,-10.62,-12.21,-0.98,-9.99,90.13,-44.23
1,micha,1683881754350,WAVING,0.15,0.96,0.22,1.46,-13.43,-7.45,-9.99,90.13,-44.23
2,micha,1683881754374,WAVING,0.15,0.96,0.22,1.46,-13.43,-7.45,-9.63,89.76,-44.68
3,micha,1683881754395,WAVING,0.13,0.95,0.26,0.18,-14.95,-9.4,-9.19,89.23,-45.19
4,micha,1683881754419,WAVING,0.13,0.95,0.26,0.18,-14.95,-9.4,-9.19,89.23,-45.19
5,micha,1683881754442,WAVING,0.19,0.91,0.25,-7.32,-19.1,-9.83,-8.9,88.45,-45.88
6,micha,1683881754465,WAVING,0.17,0.95,0.26,-7.57,-18.01,-10.44,-8.9,88.45,-45.88
7,micha,1683881754487,WAVING,0.17,0.95,0.26,-7.57,-18.01,-10.44,-8.54,87.73,-46.54
8,micha,1683881754510,WAVING,0.15,0.94,0.23,-6.65,-25.57,-12.39,-8.11,87.13,-47.54
9,micha,1683881754531,WAVING,0.15,0.94,0.23,-6.65,-25.57,-12.39,-8.11,87.13,-47.54
10,micha,1683881754553,WAVING,0.08,0.95,0.26,-6.71,-23.13,-15.2,-7.41,86.49,-48.42
11,micha,1683881754578,WAVING,0.03,0.99,0.23,-6.71,-23.13,-15.2,-7.41,86.49,-48.42
12,micha,1683881754603,WAVING,0.03,0.99,0.23,-2.5,-16.72,-13.37,-6.68,86.07,-49.07
13,micha,1683881754628,WAVING,0.06,1.01,0.24,2.32,0.67,-0.61,-6.54,85.77,-48.95
14,micha,1683881754650,WAVING,0.06,1.0,0.22,5.49,14.47,6.59,-6.64,85.58,-48.27
15,micha,1683881754674,WAVING,0.06,1.0,0.22,5.49,14.47,6.59,-6.64,85.58,-48.27
16,micha,1683881754697,WAVING,0.11,0.95,0.23,9.22,23.25,14.1,-7.14,85.44,-47.26
17,micha,1683881754720,WAVING,0.11,0.95,0.23,9.22,23.25,14.1,-7.14,85.44,-47.26
18,micha,1683881754743,WAVING,0.21,0.93,0.22,4.82,16.6,11.66,-7.77,85.17,-46.52
19,micha,1683881754767,WAVING,0.29,0.93,0.21,1.16,6.71,7.39,-8.41,84.86,-46.19
20,micha,1683881754790,WAVING,0.27,0.94,0.25,0.67,7.69,2.87,-8.75,84.46,-45.82
21,micha,1683881754813,WAVING,0.27,0.94,0.25,0.67,7.69,2.87,-8.75,84.46,-45.82
22,micha,1683881754834,WAVING,0.2,0.96,0.24,2.62,7.02,-1.77,-8.74,84.19,-45.49
23,micha,1683881754854,WAVING,0.19,0.99,0.21,4.33,4.52,-0.37,-8.79,84.08,-45.28
24,micha,1683881754877,WAVING,0.19,0.99,0.21,4.33,4.52,-0.37,-8.79,84.08,-45.28
25,micha,1683881754900,WAVING,0.2,0.96,0.17,4.88,1.71,4.39,-9.08,84.08,-45.16
26,micha,1683881754923,WAVING,0.2,0.98,0.16,3.54,5.07,2.56,-9.27,84.03,-44.92
27,micha,1683881754946,WAVING,0.2,0.98,0.16,3.54,5.07,2.56,-9.27,84.03,-44.92
28,micha,1683881754970,WAVING,0.19,0.95,0.14,-0.18,-6.1,-4.76,-9.19,83.94,-45.19
29,micha,1683881754993,WAVING,0.17,0.95,0.18,-4.52,-11.72,-9.09,-9.19,83.94,-45.19
30,micha,1683881755016,WAVING,0.17,0.95,0.18,-4.52,-11.72,-9.09,-8.9,83.65,-45.69
31,micha,1683881755036,WAVING,0.15,0.97,0.19,-6.9,-18.31,-12.21,-8.46,83.28,-46.46
32,micha,1683881755056,WAVING,0.15,0.97,0.19,-6.9,-18.31,-12.21,-8.46,83.28,-46.46
33,micha,1683881755080,WAVING,0.12,0.99,0.21,-7.26,-20.2,-11.54,-8.02,82.9,-47.29
34,micha,1683881755103,WAVING,0.12,0.99,0.21,-7.26,-20.2,-11.54,-8.02,82.9,-47.29
35,micha,1683881755127,WAVING,0.13,0.98,0.21,-3.36,-19.96,-7.2,-7.83,82.68,-48.09
36,micha,1683881755150,WAVING,0.18,0.96,0.25,-5.92,-13.24,-4.58,-7.81,82.2,-48.59
37,micha,1683881755170,WAVING,0.18,0.96,0.25,-5.92,-13.24,-4.58,-7.81,82.2,-48.59
38,micha,1683881755191,WAVING,0.11,0.92,0.26,-4.94,-16.66,-7.39,-7.55,81.77,-49.26
39,micha,1683881755215,WAVING,0.11,0.92,0.26,-4.94,-16.66,-7.39,-7.55,81.77,-49.26
40,micha,1683881755237,WAVING,0.14,0.96,0.21,-7.57,-18.31,-11.17,-7.23,81.4,-50.03
41,micha,1683881755260,WAVING,0.14,0.98,0.23,-4.58,-11.05,-8.48,-7.23,81.4,-50.03
42,micha,1683881755283,WAVING,0.14,0.98,0.23,-4.58,-11.05,-8.48,-6.95,81.07,-50.46
43,micha,1683881755303,WAVING,0.09,0.98,0.24,-4.46,-4.39,-4.52,-6.72,80.7,-50.63
44,micha,1683881755324,WAVING,0.09,0.98,0.24,-4.46,-4.39,-4.52,-6.72,80.7,-50.63
45,micha,1683881755345,WAVING,0.13,0.98,0.22,-0.24,4.21,0.79,-6.75,80.52,-50.42
46,micha,1683881755365,WAVING,0.15,0.96,0.21,0.73,6.1,3.54,-6.94,80.38,-50.15
47,micha,1683881755388,WAVING,0.15,0.96,0.21,0.73,6.1,3.54,-6.94,80.38,-50.15
48,micha,1683881755413,WAVING,0.2,0.94,0.19,-1.22,-2.69,0.67,-7.17,80.26,-50.26
49,micha,1683881755434,WAVING,0.2,0.94,0.19,-1.22,-2.69,0.67,-7.17,80.26,-50.26
50,micha,1683881755454,WAVING,0.19,0.96,0.2,-3.97,-4.21,-5.0,-7.13,80.03,-50.47
51,micha,1683881755478,WAVING,0.12,0.97,0.23,-4.82,-9.34,-7.32,-6.9,79.73,-50.87
52,micha,1683881755503,WAVING,0.12,0.97,0.23,-4.82,-9.34,-7.32,-6.9,79.73,-50.87
53,micha,1683881755527,WAVING,0.1,0.99,0.23,-2.26,-8.61,-4.7,-6.74,79.53,-51.23
54,micha,1683881755552,WAVING,0.1,0.99,0.23,-2.26,-8.61,-4.7,-6.74,79.53,-51.23
55,micha,1683881755573,WAVING,0.09,0.97,0.23,0.31,-3.85,-0.55,-6.7,79.42,-51.35
56,micha,1683881755597,WAVING,0.09,0.97,0.23,0.31,-3.85,-0.55,-6.7,79.42,-51.35
57,micha,1683881755620,WAVING,0.11,0.95,0.23,1.28,-0.12,1.1,-6.75,79.34,-51.33
58,micha,1683881755645,WAVING,0.15,0.96,0.21,-1.22,1.83,0.85,-6.85,79.19,-51.24
59,micha,1683881755670,WAVING,0.17,0.95,0.21,-1.4,-0.79,-0.67,-6.94,79.09,-51.27
60,micha,1683881755695,WAVING,0.17,0.95,0.21,-1.4,-0.79,-0.67,-6.94,79.09,-51.27
61,micha,1683881755716,WAVING,0.15,0.97,0.22,-1.22,1.22,-0.61,-6.98,78.94,-51.2
62,micha,1683881755741,WAVING,0.14,0.96,0.22,-1.95,3.11,0.55,-7.0,78.76,-51.06
63,micha,1683881755762,WAVING,0.14,0.97,0.22,-0.61,6.04,1.16,-7.0,78.76,-51.06
64,micha,1683881755783,WAVING,0.14,0.97,0.22,-0.61,6.04,1.16,-7.04,78.62,-50.79
65,micha,1683881755804,WAVING,0.17,0.98,0.2,1.53,7.57,3.17,-7.2,78.63,-50.47
66,micha,1683881755826,WAVING,0.17,0.98,0.2,1.53,7.57,3.17,-7.2,78.63,-50.47
67,micha,1683881755847,WAVING,0.2,0.96,0.18,1.16,3.6,3.6,-7.48,78.67,-50.31
68,micha,1683881755867,WAVING,0.18,0.95,0.18,-1.77,0.55,-0.31,-7.58,78.6,-50.31
69,micha,1683881755887,WAVING,0.18,0.95,0.18,-1.77,0.55,-0.31,-7.58,78.6,-50.31
70,micha,1683881755910,WAVING,0.16,0.97,0.18,-4.21,-8.73,-6.23,-7.47,78.48,-50.72
71,micha,1683881755934,WAVING,0.16,0.97,0.18,-4.21,-8.73,-6.23,-7.47,78.48,-50.72
72,micha,1683881755957,WAVING,0.15,0.97,0.22,-5.37,-12.82,-7.57,-7.32,78.28,-51.27
73,micha,1683881755980,WAVING,0.15,0.97,0.22,-5.37,-12.82,-7.57,-7.32,78.28,-51.27
74,micha,1683881756003,WAVING,0.11,0.98,0.23,-4.15,-8.24,-4.7,-7.15,78.08,-51.62
75,micha,1683881756026,WAVING,0.08,0.97,0.23,-1.59,-3.42,-0.55,-7.07,77.96,-51.72
76,micha,1683881756049,WAVING,0.08,0.97,0.23,-1.59,-3.42,-0.55,-7.07,77.96,-51.72
77,micha,1683881756073,WAVING,0.12,0.97,0.24,-0.31,3.05,1.71,-7.07,77.85,-51.57
78,micha,1683881756094,WAVING,0.12,0.96,0.21,0.0,2.5,1.59,-7.15,77.83,-51.48
79,micha,1683881756115,WAVING,0.12,0.96,0.21,0.0,2.5,1.59,-7.15,77.83,-51.48
80,micha,1683881756137,WAVING,0.17,0.94,0.21,-1.04,2.44,0.67,-7.27,77.73,-51.38
81,micha,1683881756158,WAVING,0.16,0.96,0.23,-2.75,5.13,-0.06,-7.27,77.73,-51.38
82,micha,1683881756183,WAVING,0.16,0.96,0.23,-2.75,5.13,-0.06,-7.29,77.55,-51.17
83,micha,1683881756206,WAVING,0.16,0.98,0.22,-0.67,5.0,0.06,-7.33,77.47,-50.97
84,micha,1683881756230,WAVING,0.16,0.98,0.21,-0.31,6.29,0.79,-7.38,77.43,-50.7
85,micha,1683881756253,WAVING,0.16,0.96,0.2,0.0,7.14,2.62,-7.49,77.41,-50.4
86,micha,1683881756276,WAVING,0.16,0.96,0.2,0.0,7.14,2.62,-7.49,77.41,-50.4
87,micha,1683881756300,WAVING,0.17,0.97,0.18,0.73,5.0,2.87,-7.66,77.51,-50.19
88,micha,1683881756323,WAVING,0.18,0.96,0.17,0.06,1.04,-0.43,-7.74,77.57,-50.18
89,micha,1683881756346,WAVING,0.18,0.96,0.17,0.06,1.04,-0.43,-7.74,77.57,-50.18
90,micha,1683881756370,WAVING,0.16,0.96,0.2,-4.88,-6.59,-5.55,-7.64,77.41,-50.51
91,micha,1683881756392,WAVING,0.14,0.97,0.22,-4.88,-6.59,-5.55,-7.64,77.41,-50.51
92,micha,1683881756415,WAVING,0.14,0.97,0.22,-5.92,-8.73,-6.47,-7.47,77.2,-50.89
93,micha,1683881756439,WAVING,0.1,0.98,0.23,-3.54,-6.77,-4.15,-7.3,77.08,-51.19
94,micha,1683881756460,WAVING,0.1,0.98,0.23,-3.54,-6.77,-4.15,-7.3,77.08,-51.19
95,micha,1683881756480,WAVING,0.08,0.98,0.22,-1.34,-1.53,0.06,-7.22,77.03,-51.24
96,micha,1683881756502,WAVING,0.12,0.96,0.22,-1.46,1.4,0.92,-7.23,76.93,-51.17
97,micha,1683881756526,WAVING,0.14,0.95,0.24,-1.46,1.4,0.92,-7.23,76.93,-51.17
98,micha,1683881756547,WAVING,0.14,0.95,0.24,-1.28,2.56,0.73,-7.27,76.82,-51.06
99,micha,1683881756572,WAVING,0.16,0.96,0.24,-0.85,2.5,0.67,-7.35,76.73,-50.95
100,micha,1683881756595,WAVING,0.15,0.95,0.22,-2.32,2.44,-0.06,-7.35,76.73,-50.95
101,micha,1683881756620,WAVING,0.15,0.95,0.22,-2.32,2.44,-0.06,-7.39,76.6,-50.84
102,micha,1683881756645,WAVING,0.15,0.97,0.23,-2.32,4.58,-0.31,-7.38,76.49,-50.66
103,micha,1683881756670,WAVING,0.15,0.97,0.23,-0.79,5.62,0.79,-7.4,76.42,-50.43
104,micha,1683881756695,WAVING,0.15,0.97,0.23,-0.79,5.62,0.79,-7.4,76.42,-50.43
105,micha,1683881756721,WAVING,0.15,0.96,0.23,-0.79,8.06,2.14,-7.45,76.34,-50.09
106,micha,1683881756741,WAVING,0.15,0.96,0.21,0.24,6.65,3.6,-7.58,76.35,-49.81
107,micha,1683881756763,WAVING,0.16,0.97,0.2,0.85,5.74,3.48,-7.72,76.44,-49.57
108,micha,1683881756788,WAVING,0.15,0.97,0.19,-0.98,2.69,-0.24,-7.72,76.48,-49.49
109,micha,1683881756810,WAVING,0.15,0.97,0.19,-0.98,2.69,-0.24,-7.72,76.48,-49.49
110,micha,1683881756835,WAVING,0.15,0.95,0.2,-3.91,-4.21,-4.58,-7.62,76.39,-49.72
111,micha,1683881756857,WAVING,0.15,0.95,0.2,-3.91,-4.21,-4.58,-7.62,76.39,-49.72
