measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,alex,1683904374361,WAVING,-0.58,0.71,0.32,3.05,4.33,1.4,36.38,64.4,-47.6
1,alex,1683904374382,WAVING,-0.58,0.71,0.32,3.05,4.33,1.4,36.38,64.4,-47.6
2,alex,1683904374404,WAVING,-0.59,0.73,0.3,1.28,-0.49,1.04,36.33,64.55,-47.54
3,alex,1683904374427,WAVING,-0.58,0.7,0.31,1.46,-4.21,-3.23,36.33,64.55,-47.54
4,alex,1683904374450,WAVING,-0.58,0.7,0.31,1.46,-4.21,-3.23,36.4,64.52,-47.77
5,alex,1683904374471,WAVING,-0.57,0.68,0.32,-0.31,-6.47,-5.98,36.52,64.25,-48.19
6,alex,1683904374496,WAVING,-0.57,0.68,0.32,-0.31,-6.47,-5.98,36.52,64.25,-48.19
7,alex,1683904374518,WAVING,-0.55,0.72,0.35,-2.44,-4.27,-6.41,36.6,63.96,-48.51
8,alex,1683904374541,WAVING,-0.55,0.75,0.35,-2.44,-4.27,-6.41,36.6,63.96,-48.51
9,alex,1683904374564,WAVING,-0.55,0.75,0.35,-2.69,-2.81,-4.39,36.56,63.74,-48.71
10,alex,1683904374587,WAVING,-0.55,0.73,0.32,-2.38,-1.53,0.18,36.45,63.69,-48.73
11,alex,1683904374611,WAVING,-0.55,0.73,0.32,-2.38,-1.53,0.18,36.45,63.69,-48.73
12,alex,1683904374634,WAVING,-0.61,0.73,0.32,-3.54,3.91,1.95,36.48,63.81,-48.42
13,alex,1683904374657,WAVING,-0.61,0.74,0.29,-3.54,3.91,1.95,36.48,63.81,-48.42
14,alex,1683904374682,WAVING,-0.61,0.74,0.29,0.98,6.59,2.44,36.53,64.23,-47.98
15,alex,1683904374703,WAVING,-0.56,0.72,0.28,0.67,0.49,1.59,36.44,64.45,-47.84
16,alex,1683904374727,WAVING,-0.56,0.72,0.28,0.67,0.49,1.59,36.44,64.45,-47.84
17,alex,1683904374750,WAVING,-0.59,0.72,0.24,-1.89,-3.85,-1.65,36.51,64.5,-47.9
18,alex,1683904374771,WAVING,-0.63,0.73,0.22,-3.05,-2.56,-3.85,36.73,64.55,-47.91
19,alex,1683904374793,WAVING,-0.62,0.77,0.29,-6.41,-0.98,-1.4,36.74,64.41,-47.88
20,alex,1683904374817,WAVING,-0.62,0.77,0.29,-6.41,-0.98,-1.4,36.74,64.41,-47.88
21,alex,1683904374840,WAVING,-0.57,0.75,0.34,-4.94,2.99,5.68,36.47,64.37,-47.62
22,alex,1683904374863,WAVING,-0.57,0.75,0.34,-4.94,2.99,5.68,36.47,64.37,-47.62
23,alex,1683904374886,WAVING,-0.55,0.69,0.36,-5.19,7.2,6.59,36.3,64.35,-47.21
24,alex,1683904374910,WAVING,-0.52,0.69,0.34,-5.25,9.64,4.15,36.22,64.4,-46.73
25,alex,1683904374930,WAVING,-0.52,0.72,0.34,-4.64,7.93,2.99,36.11,64.5,-46.29
26,alex,1683904374953,WAVING,-0.52,0.72,0.34,-4.64,7.93,2.99,36.11,64.5,-46.29
27,alex,1683904374976,WAVING,-0.52,0.8,0.32,-2.69,2.2,2.56,35.85,64.62,-46.07
28,alex,1683904375000,WAVING,-0.55,0.75,0.3,0.98,-1.46,2.2,35.69,64.78,-46.02
29,alex,1683904375025,WAVING,-0.55,0.75,0.3,0.98,-1.46,2.2,35.69,64.78,-46.02
30,alex,1683904375050,WAVING,-0.58,0.72,0.29,5.13,-2.81,-2.75,35.78,65.0,-46.13
31,alex,1683904375075,WAVING,-0.58,0.73,0.3,5.13,-2.81,-2.75,35.78,65.0,-46.13
32,alex,1683904375097,WAVING,-0.58,0.73,0.3,8.73,-2.93,-7.81,36.02,65.27,-46.39
33,alex,1683904375121,WAVING,-0.57,0.72,0.32,8.0,-5.86,-8.3,36.21,65.33,-46.82
34,alex,1683904375142,WAVING,-0.55,0.72,0.33,1.95,-9.4,-6.1,36.21,65.33,-46.82
35,alex,1683904375164,WAVING,-0.55,0.72,0.33,1.95,-9.4,-6.1,36.2,65.07,-47.38
36,alex,1683904375185,WAVING,-0.53,0.73,0.31,-0.43,-8.61,-5.13,36.15,64.8,-47.84
37,alex,1683904375205,WAVING,-0.53,0.73,0.31,-0.43,-8.61,-5.13,36.15,64.8,-47.84
