measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,max,1683882339340,WAVING,0.04,0.95,0.34,-15.2,-0.98,-4.52,-2.61,73.91,-27.09
1,max,1683882339361,WAVING,-0.02,0.91,0.37,-13.0,12.57,3.05,-2.43,73.16,-26.54
2,max,1683882339383,WAVING,-0.01,0.93,0.32,-13.0,12.57,3.05,-2.43,73.16,-26.54
3,max,1683882339407,WAVING,-0.01,0.93,0.32,-5.43,26.06,13.73,-2.56,72.82,-25.32
4,max,1683882339429,WAVING,0.06,0.95,0.3,-8.67,41.81,21.0,-2.89,72.33,-23.46
5,max,1683882339453,WAVING,0.06,0.95,0.3,-8.67,41.81,21.0,-2.89,72.33,-23.46
6,max,1683882339476,WAVING,0.11,0.95,0.28,-6.59,34.0,19.23,-3.38,72.02,-21.96
7,max,1683882339501,WAVING,0.2,0.94,0.28,-8.67,25.51,13.49,-3.88,71.65,-20.83
8,max,1683882339523,WAVING,0.2,0.94,0.28,-8.67,25.51,13.49,-3.88,71.65,-20.83
9,max,1683882339546,WAVING,0.14,0.93,0.29,-7.39,11.47,5.13,-4.09,71.36,-20.37
10,max,1683882339569,WAVING,0.14,0.93,0.29,-7.39,11.47,5.13,-4.09,71.36,-20.37
11,max,1683882339593,WAVING,0.09,0.92,0.26,-6.29,1.95,-0.24,-4.1,71.23,-20.32
12,max,1683882339615,WAVING,0.04,0.92,0.29,-6.29,1.95,-0.24,-4.1,71.23,-20.32
13,max,1683882339640,WAVING,0.04,0.92,0.29,-10.44,0.55,-4.7,-3.87,70.85,-20.36
14,max,1683882339662,WAVING,0.06,0.96,0.29,-15.99,-1.46,-6.04,-3.67,70.29,-20.51
15,max,1683882339686,WAVING,0.06,0.96,0.29,-15.99,-1.46,-6.04,-3.67,70.29,-20.51
16,max,1683882339708,WAVING,0.11,0.99,0.31,-15.69,-4.39,-7.26,-3.56,69.76,-20.76
17,max,1683882339732,WAVING,0.1,0.99,0.34,-10.8,4.88,-1.16,-3.55,69.35,-20.56
18,max,1683882339754,WAVING,0.09,0.94,0.36,-4.33,7.45,3.48,-3.55,69.35,-20.56
19,max,1683882339778,WAVING,0.09,0.94,0.36,-4.33,7.45,3.48,-3.64,69.16,-20.24
20,max,1683882339803,WAVING,0.12,0.91,0.37,-4.58,10.44,7.02,-3.89,68.86,-19.73
21,max,1683882339827,WAVING,0.12,0.91,0.37,-4.58,10.44,7.02,-3.89,68.86,-19.73
22,max,1683882339851,WAVING,0.14,0.88,0.35,-4.82,12.57,6.47,-4.14,68.57,-19.16
23,max,1683882339876,WAVING,0.16,0.92,0.37,-1.65,12.63,5.0,-4.33,68.42,-18.62
24,max,1683882339901,WAVING,0.17,0.95,0.39,-3.17,9.46,5.19,-4.59,68.22,-18.2
25,max,1683882339923,WAVING,0.17,0.95,0.39,-3.17,9.46,5.19,-4.59,68.22,-18.2
26,max,1683882339946,WAVING,0.18,0.94,0.36,-0.92,6.84,6.41,-4.94,68.18,-17.85
27,max,1683882339968,WAVING,0.16,0.9,0.34,2.56,4.27,2.32,-5.11,68.3,-17.67
28,max,1683882339991,WAVING,0.15,0.91,0.35,2.56,4.27,2.32,-5.11,68.3,-17.67
29,max,1683882340013,WAVING,0.15,0.91,0.35,3.11,-0.24,-1.83,-5.17,68.46,-17.72
30,max,1683882340036,WAVING,0.15,0.94,0.34,4.15,-3.05,-3.54,-5.2,68.69,-17.89
31,max,1683882340057,WAVING,0.15,0.94,0.34,4.15,-3.05,-3.54,-5.2,68.69,-17.89
32,max,1683882340079,WAVING,0.12,0.91,0.33,4.03,-0.31,-2.2,-5.2,68.88,-17.92
33,max,1683882340100,WAVING,0.1,0.91,0.32,4.03,-0.31,-2.2,-5.2,68.88,-17.92
34,max,1683882340121,WAVING,0.1,0.91,0.32,-1.1,-0.06,-0.79,-5.2,68.92,-17.95
35,max,1683882340144,WAVING,0.08,0.9,0.32,-1.1,-0.06,-0.79,-5.2,68.92,-17.95
36,max,1683882340167,WAVING,0.1,0.87,0.31,2.32,5.55,-6.9,-4.77,69.14,-17.96
37,max,1683882340191,WAVING,0.1,0.87,0.31,2.32,5.55,-6.9,-4.77,69.14,-17.96
38,max,1683882340216,WAVING,0.05,0.9,0.32,0.73,5.49,-6.35,-4.39,69.17,-17.84
39,max,1683882340240,WAVING,-0.05,0.91,0.33,5.0,6.84,-7.08,-3.74,69.39,-17.7
40,max,1683882340263,WAVING,-0.05,0.91,0.33,5.0,6.84,-7.08,-3.74,69.39,-17.7
41,max,1683882340286,WAVING,-0.04,0.97,0.28,5.86,4.82,-8.48,-3.15,69.78,-17.64
42,max,1683882340307,WAVING,0.09,1.04,0.25,5.86,4.82,-8.48,-3.15,69.78,-17.64
43,max,1683882340330,WAVING,0.09,1.04,0.25,1.46,9.7,-2.69,-3.0,70.09,-17.33
44,max,1683882340353,WAVING,0.11,1.0,0.29,3.36,8.61,-0.79,-2.99,70.33,-17.03
45,max,1683882340376,WAVING,0.19,0.95,0.31,1.34,2.44,-3.54,-3.13,70.42,-16.99
46,max,1683882340401,WAVING,0.19,0.95,0.31,1.34,2.44,-3.54,-3.13,70.42,-16.99
47,max,1683882340425,WAVING,0.08,0.92,0.38,3.36,-8.42,-6.59,-3.02,70.43,-17.43
48,max,1683882340446,WAVING,-0.02,0.91,0.37,3.3,-15.44,-9.03,-2.71,70.49,-18.13
49,max,1683882340467,WAVING,-0.02,0.91,0.37,3.3,-15.44,-9.03,-2.71,70.49,-18.13
50,max,1683882340492,WAVING,-0.08,0.95,0.34,0.49,-14.89,-8.85,-2.27,70.52,-18.81
51,max,1683882340512,WAVING,-0.08,0.95,0.34,0.49,-14.89,-8.85,-2.27,70.52,-18.81
52,max,1683882340536,WAVING,-0.03,0.94,0.32,-4.33,-11.35,-6.77,-2.03,70.38,-19.3
53,max,1683882340560,WAVING,0.01,0.92,0.31,-7.87,-10.07,-6.23,-1.85,70.13,-19.77
54,max,1683882340585,WAVING,0.01,0.92,0.31,-7.87,-10.07,-6.23,-1.85,70.13,-19.77
55,max,1683882340608,WAVING,0.05,0.93,0.3,-7.87,-10.07,-6.23,-1.85,70.13,-19.77
56,max,1683882340631,WAVING,0.04,0.94,0.3,-7.63,-16.85,-7.02,-1.84,69.59,-21.07
57,max,1683882340654,WAVING,0.04,0.94,0.3,-7.63,-16.85,-7.02,-1.84,69.59,-21.07
58,max,1683882340679,WAVING,0.04,0.93,0.29,-7.14,-18.19,-7.2,-1.83,69.43,-21.87
59,max,1683882340699,WAVING,0.04,0.93,0.29,-7.14,-18.19,-7.2,-1.83,69.43,-21.87
60,max,1683882340724,WAVING,0.05,0.92,0.3,-4.15,-19.47,-8.48,-1.82,69.38,-22.72
61,max,1683882340750,WAVING,0.05,0.92,0.3,-4.15,-19.47,-8.48,-1.82,69.38,-22.72
62,max,1683882340771,WAVING,0.07,0.9,0.33,-2.69,-15.08,-8.85,-1.8,69.28,-23.39
63,max,1683882340794,WAVING,0.07,0.95,0.33,-6.29,-11.96,-8.61,-1.73,69.07,-23.96
64,max,1683882340817,WAVING,0.05,0.94,0.3,-6.29,-11.96,-8.61,-1.73,69.07,-23.96
65,max,1683882340842,WAVING,0.05,0.94,0.3,-10.07,-9.03,-4.27,-1.75,68.81,-24.35
66,max,1683882340864,WAVING,0.05,0.95,0.3,-7.39,-5.0,-2.38,-1.79,68.66,-24.56
67,max,1683882340886,WAVING,0.06,0.94,0.31,-4.88,-3.54,-2.93,-1.81,68.57,-24.74
68,max,1683882340910,WAVING,0.06,0.94,0.31,-4.88,-3.54,-2.93,-1.81,68.57,-24.74
69,max,1683882340933,WAVING,0.06,0.95,0.35,-3.97,-1.34,-3.05,-1.79,68.47,-24.84
70,max,1683882340956,WAVING,0.06,0.95,0.35,-3.97,-1.34,-3.05,-1.79,68.47,-24.84
71,max,1683882340976,WAVING,0.07,0.95,0.33,-2.62,-0.49,-1.34,-1.84,68.43,-24.87
72,max,1683882341001,WAVING,0.08,0.95,0.35,-1.89,4.09,1.77,-1.97,68.38,-24.69
73,max,1683882341021,WAVING,0.08,0.95,0.35,-1.89,4.09,1.77,-1.97,68.38,-24.69
74,max,1683882341044,WAVING,0.14,0.98,0.34,0.55,1.16,3.72,-2.31,68.48,-24.6
75,max,1683882341065,WAVING,0.14,0.98,0.34,0.55,1.16,3.72,-2.31,68.48,-24.6
76,max,1683882341087,WAVING,0.11,0.94,0.34,4.15,-1.71,2.56,-2.58,68.71,-24.63
77,max,1683882341113,WAVING,0.07,0.91,0.32,7.87,-1.59,0.98,-2.69,69.1,-24.68
78,max,1683882341136,WAVING,0.07,0.94,0.33,7.87,-1.59,0.98,-2.69,69.1,-24.68
79,max,1683882341157,WAVING,0.07,0.94,0.33,7.75,-0.92,-1.53,-2.7,69.47,-24.74
80,max,1683882341177,WAVING,0.01,0.94,0.35,5.98,-1.53,1.83,-2.68,69.69,-24.76
81,max,1683882341202,WAVING,0.01,0.94,0.35,5.98,-1.53,1.83,-2.68,69.69,-24.76
82,max,1683882341224,WAVING,-0.03,0.92,0.31,1.04,-1.71,1.4,-2.56,69.79,-24.81
83,max,1683882341247,WAVING,-0.03,0.92,0.31,1.04,-1.71,1.4,-2.56,69.79,-24.81
84,max,1683882341267,WAVING,0.0,0.9,0.32,-1.34,5.13,1.65,-2.45,69.73,-24.57
85,max,1683882341290,WAVING,0.02,0.88,0.35,-1.34,5.13,1.65,-2.45,69.73,-24.57
86,max,1683882341311,WAVING,0.02,0.88,0.35,-1.77,13.61,3.6,-2.36,69.55,-24.01
87,max,1683882341333,WAVING,0.03,0.9,0.35,-3.42,15.01,4.09,-2.29,69.33,-23.38
88,max,1683882341357,WAVING,0.03,0.9,0.35,-3.42,15.01,4.09,-2.29,69.33,-23.38
89,max,1683882341380,WAVING,0.03,0.93,0.35,-5.68,12.33,3.85,-2.26,69.08,-22.87
90,max,1683882341403,WAVING,0.06,0.95,0.31,-3.91,6.77,1.77,-2.27,69.03,-22.61
91,max,1683882341426,WAVING,0.06,0.95,0.31,-3.91,6.77,1.77,-2.27,69.03,-22.61
92,max,1683882341451,WAVING,0.1,0.93,0.28,-4.64,1.95,-1.4,-2.36,69.0,-22.57
93,max,1683882341473,WAVING,0.2,0.92,0.3,-4.58,0.61,-6.04,-2.48,68.88,-22.65
94,max,1683882341496,WAVING,0.2,0.92,0.3,-4.58,0.61,-6.04,-2.48,68.88,-22.65
95,max,1683882341520,WAVING,0.15,0.94,0.35,-4.21,-10.86,-11.35,-2.44,68.77,-23.25
96,max,1683882341545,WAVING,0.01,0.96,0.33,-1.83,-19.47,-12.08,-2.19,68.83,-24.15
97,max,1683882341568,WAVING,0.01,0.96,0.33,-1.83,-19.47,-12.08,-2.19,68.83,-24.15
98,max,1683882341592,WAVING,-0.04,0.99,0.29,-1.04,-13.06,-8.54,-1.9,69.01,-24.75
99,max,1683882341612,WAVING,-0.04,0.99,0.29,-1.04,-13.06,-8.54,-1.9,69.01,-24.75
100,max,1683882341636,WAVING,-0.02,0.98,0.29,-0.98,-1.34,-0.55,-1.79,69.13,-24.79
101,max,1683882341659,WAVING,-0.02,0.95,0.31,-0.98,-1.34,-0.55,-1.79,69.13,-24.79
102,max,1683882341684,WAVING,-0.02,0.95,0.31,0.31,3.97,3.05,-1.73,69.25,-24.6
103,max,1683882341705,WAVING,0.02,0.92,0.35,1.28,2.62,3.6,-1.82,69.28,-24.45
104,max,1683882341727,WAVING,0.02,0.92,0.35,1.28,2.62,3.6,-1.82,69.28,-24.45
105,max,1683882341750,WAVING,0.07,0.91,0.34,1.04,-2.01,0.98,-1.96,69.33,-24.52
106,max,1683882341775,WAVING,0.09,0.91,0.35,-0.18,1.53,1.46,-2.13,69.31,-24.44
107,max,1683882341798,WAVING,0.09,0.91,0.35,-0.18,1.53,1.46,-2.13,69.31,-24.44
108,max,1683882341821,WAVING,0.07,0.9,0.34,-0.98,2.38,2.38,-2.26,69.26,-24.31
109,max,1683882341845,WAVING,0.07,0.9,0.34,-0.98,2.38,2.38,-2.26,69.26,-24.31
110,max,1683882341867,WAVING,0.02,0.91,0.33,-3.42,-1.77,-0.24,-2.28,69.1,-24.38
111,max,1683882341891,WAVING,0.02,0.91,0.33,-4.7,-2.93,-2.38,-2.19,68.91,-24.54
112,max,1683882341914,WAVING,0.06,0.95,0.33,-6.04,-3.17,-3.54,-2.15,68.75,-24.71
113,max,1683882341936,WAVING,0.06,0.95,0.33,-6.04,-3.17,-3.54,-2.15,68.75,-24.71
114,max,1683882341960,WAVING,0.04,0.95,0.32,-7.26,-0.55,-2.5,-2.06,68.54,-24.77
115,max,1683882341986,WAVING,0.03,0.95,0.31,-6.41,1.16,-1.71,-1.96,68.39,-24.75
116,max,1683882342007,WAVING,0.03,0.95,0.31,-6.41,1.16,-1.71,-1.96,68.39,-24.75
117,max,1683882342030,WAVING,0.06,0.96,0.32,-5.37,4.46,0.12,-1.94,68.3,-24.58
118,max,1683882342051,WAVING,0.08,0.97,0.33,-5.37,4.46,0.12,-1.94,68.3,-24.58
119,max,1683882342074,WAVING,0.11,0.97,0.35,-1.1,6.84,2.38,-2.05,68.37,-24.29
120,max,1683882342094,WAVING,0.11,0.97,0.35,1.16,7.2,5.07,-2.31,68.5,-23.95
121,max,1683882342118,WAVING,0.11,0.95,0.32,3.54,5.74,6.77,-2.67,68.73,-23.65
122,max,1683882342141,WAVING,0.11,0.95,0.32,3.54,5.74,6.77,-2.67,68.73,-23.65
123,max,1683882342164,WAVING,0.09,0.92,0.32,6.1,4.33,5.74,-2.92,69.03,-23.41
124,max,1683882342187,WAVING,0.06,0.94,0.31,5.43,1.16,3.05,-3.04,69.34,-23.34
125,max,1683882342212,WAVING,0.06,0.94,0.31,5.43,1.16,3.05,-3.04,69.34,-23.34
126,max,1683882342236,WAVING,0.07,0.94,0.31,4.46,2.38,2.2,-3.11,69.58,-23.22
127,max,1683882342257,WAVING,0.04,0.94,0.31,4.46,-0.12,2.2,-3.16,69.83,-23.2
128,max,1683882342280,WAVING,0.03,0.93,0.31,2.26,4.64,3.66,-3.16,69.96,-22.98
129,max,1683882342302,WAVING,0.03,0.93,0.31,2.26,4.64,3.66,-3.16,69.96,-22.98
130,max,1683882342326,WAVING,0.02,0.93,0.32,0.92,5.07,2.69,-3.13,70.02,-22.75
131,max,1683882342350,WAVING,0.05,0.92,0.32,0.43,7.26,3.54,-3.14,70.02,-22.43
132,max,1683882342373,WAVING,0.03,0.89,0.32,0.92,7.26,2.38,-3.07,70.02,-22.12
133,max,1683882342393,WAVING,0.03,0.89,0.32,0.92,7.26,2.38,-3.07,70.02,-22.12
134,max,1683882342419,WAVING,0.03,0.89,0.34,0.37,11.9,1.77,-2.91,69.94,-21.63
135,max,1683882342442,WAVING,0.04,0.94,0.32,0.37,11.9,1.77,-2.91,69.94,-21.63
136,max,1683882342466,WAVING,0.04,0.94,0.32,-1.46,9.09,1.34,-2.84,69.89,-21.29
137,max,1683882342490,WAVING,0.12,0.97,0.29,-2.93,2.26,-0.31,-2.96,69.89,-21.22
138,max,1683882342511,WAVING,0.16,0.95,0.33,-2.08,-1.83,-2.56,-2.96,69.89,-21.22
139,max,1683882342535,WAVING,0.16,0.95,0.33,-2.08,-1.83,-2.56,-3.14,69.85,-21.35
140,max,1683882342558,WAVING,0.1,0.94,0.3,-0.73,-10.68,-4.33,-3.21,69.93,-21.82
141,max,1683882342582,WAVING,0.1,0.94,0.3,-0.73,-10.68,-4.33,-3.21,69.93,-21.82
142,max,1683882342605,WAVING,0.05,0.94,0.3,0.61,-15.14,-8.06,-3.11,70.07,-22.51
143,max,1683882342626,WAVING,0.02,0.95,0.31,1.16,-14.22,-7.39,-3.11,70.07,-22.51
144,max,1683882342651,WAVING,0.02,0.95,0.31,1.16,-14.22,-7.39,-2.93,70.19,-23.14
145,max,1683882342676,WAVING,-0.01,0.95,0.31,-1.65,-4.88,-0.98,-2.81,70.2,-23.32
146,max,1683882342701,WAVING,-0.01,0.96,0.29,-2.75,0.12,2.56,-2.77,70.19,-23.28
147,max,1683882342721,WAVING,-0.01,0.96,0.29,-2.75,0.12,2.56,-2.77,70.19,-23.28
148,max,1683882342744,WAVING,0.07,0.96,0.3,-0.85,5.62,4.27,-2.9,70.21,-23.0
149,max,1683882342767,WAVING,0.05,0.92,0.35,-0.79,4.76,5.07,-3.01,70.1,-22.76
150,max,1683882342791,WAVING,0.05,0.91,0.33,-1.28,0.43,3.3,-3.14,70.04,-22.71
151,max,1683882342814,WAVING,0.05,0.91,0.33,-1.28,0.43,3.3,-3.14,70.04,-22.71
152,max,1683882342837,WAVING,0.08,0.91,0.3,-2.08,-3.11,0.06,-3.24,70.0,-22.84
153,max,1683882342860,WAVING,0.08,0.91,0.3,-2.08,-3.11,0.06,-3.24,70.0,-22.84
154,max,1683882342884,WAVING,0.09,0.91,0.32,-1.46,0.31,-2.2,-3.23,69.93,-22.86
155,max,1683882342909,WAVING,0.09,0.91,0.32,-1.46,0.31,-2.2,-3.23,69.93,-22.86
156,max,1683882342930,WAVING,0.07,0.92,0.32,-5.25,-1.4,-1.71,-3.22,69.76,-22.95
157,max,1683882342955,WAVING,0.06,0.94,0.3,-8.85,-1.89,-2.44,-3.16,69.51,-23.06
158,max,1683882342977,WAVING,0.08,0.93,0.32,-7.32,0.43,-2.93,-3.16,69.51,-23.06
159,max,1683882343001,WAVING,0.08,0.93,0.32,-7.32,0.43,-2.93,-3.1,69.27,-23.08
160,max,1683882343024,WAVING,0.08,0.97,0.35,-4.27,4.88,-0.67,-3.07,69.15,-22.91
161,max,1683882343046,WAVING,0.08,0.97,0.35,-4.27,4.88,-0.67,-3.07,69.15,-22.91
162,max,1683882343068,WAVING,0.1,0.98,0.32,-2.93,6.77,4.52,-3.25,69.13,-22.59
163,max,1683882343093,WAVING,0.13,0.96,0.32,-0.55,8.48,6.47,-3.25,69.13,-22.59
164,max,1683882343115,WAVING,0.13,0.96,0.32,-0.55,8.48,6.47,-3.54,69.18,-22.2
165,max,1683882343139,WAVING,0.13,0.94,0.32,3.3,2.87,4.09,-3.81,69.37,-22.03
166,max,1683882343160,WAVING,0.13,0.93,0.32,4.76,-1.22,1.83,-4.02,69.63,-22.07
167,max,1683882343181,WAVING,0.13,0.93,0.32,4.76,-1.22,1.83,-4.02,69.63,-22.07
168,max,1683882343203,WAVING,0.12,0.93,0.32,2.87,-1.16,1.71,-4.21,69.78,-22.09
169,max,1683882343223,WAVING,0.12,0.93,0.32,2.87,-1.16,1.71,-4.21,69.78,-22.09
170,max,1683882343244,WAVING,0.06,0.94,0.28,2.26,-4.15,-0.55,-4.21,70.0,-22.26
171,max,1683882343267,WAVING,0.06,0.94,0.28,2.26,-4.15,-0.55,-4.21,70.0,-22.26
172,max,1683882343290,WAVING,0.03,0.93,0.3,5.37,-2.87,-2.01,-4.06,70.28,-22.4
173,max,1683882343313,WAVING,0.02,0.93,0.32,5.31,-1.59,-1.95,-3.89,70.51,-22.48
174,max,1683882343336,WAVING,0.02,0.93,0.32,5.31,-1.59,-1.95,-3.89,70.51,-22.48
175,max,1683882343360,WAVING,0.06,0.95,0.3,2.26,1.4,0.31,-3.87,70.66,-22.41
176,max,1683882343383,WAVING,0.08,0.92,0.31,0.98,4.64,2.38,-3.93,70.69,-22.2
177,max,1683882343406,WAVING,0.04,0.91,0.31,0.98,4.64,2.38,-3.93,70.69,-22.2
178,max,1683882343430,WAVING,0.04,0.91,0.31,1.04,6.23,1.77,-3.86,70.73,-21.95
179,max,1683882343453,WAVING,0.06,0.96,0.31,-0.12,4.76,0.37,-3.8,70.75,-21.77
180,max,1683882343476,WAVING,0.06,0.96,0.31,-0.12,4.76,0.37,-3.8,70.75,-21.77
181,max,1683882343500,WAVING,0.08,0.98,0.29,0.85,4.15,0.98,-3.81,70.87,-21.61
182,max,1683882343521,WAVING,0.09,0.96,0.28,-0.49,2.38,2.44,-3.94,70.94,-21.5
183,max,1683882343544,WAVING,0.09,0.96,0.28,-0.49,2.38,2.44,-3.94,70.94,-21.5
184,max,1683882343569,WAVING,0.15,0.94,0.26,-2.75,-2.14,-1.34,-4.1,70.94,-21.62
185,max,1683882343593,WAVING,0.16,0.94,0.32,0.49,-7.75,-5.25,-4.19,70.99,-22.0
186,max,1683882343615,WAVING,0.11,0.94,0.34,1.53,-12.21,-6.53,-4.18,71.03,-22.55
187,max,1683882343638,WAVING,0.11,0.94,0.34,1.53,-12.21,-6.53,-4.18,71.03,-22.55
188,max,1683882343660,WAVING,0.02,0.93,0.31,0.49,-15.81,-6.71,-4.0,71.1,-23.25
189,max,1683882343685,WAVING,0.02,0.93,0.31,0.49,-15.81,-6.71,-4.0,71.1,-23.25
190,max,1683882343710,WAVING,0.0,0.94,0.28,-0.85,-12.15,-6.29,-3.76,71.2,-23.79
191,max,1683882343735,WAVING,0.01,0.97,0.26,1.04,-8.67,-3.78,-3.61,71.41,-24.18
192,max,1683882343760,WAVING,0.01,0.97,0.26,1.04,-8.67,-3.78,-3.61,71.41,-24.18
193,max,1683882343783,WAVING,0.02,0.97,0.26,3.91,-8.85,-2.14,-3.55,71.72,-24.55
194,max,1683882343807,WAVING,0.09,0.93,0.3,-1.65,-4.03,-0.79,-3.63,71.66,-24.71
195,max,1683882343830,WAVING,0.09,0.93,0.3,-1.65,-4.03,-0.79,-3.63,71.66,-24.71
196,max,1683882343851,WAVING,0.09,0.94,0.32,-2.38,-5.86,0.43,-3.78,71.58,-24.93
197,max,1683882343874,WAVING,0.09,0.94,0.32,-2.38,-5.86,0.43,-3.78,71.58,-24.93
198,max,1683882343896,WAVING,0.08,0.93,0.29,-2.32,-4.94,0.67,-3.9,71.53,-25.12
199,max,1683882343917,WAVING,0.08,0.93,0.29,-2.32,-4.94,0.67,-3.9,71.53,-25.12
200,max,1683882343940,WAVING,0.1,0.94,0.27,-3.17,-5.62,-1.34,-3.99,71.51,-25.35
201,max,1683882343962,WAVING,0.12,0.96,0.3,-3.97,-4.64,-2.26,-4.06,71.39,-25.57
202,max,1683882343987,WAVING,0.12,0.96,0.3,-3.97,-4.64,-2.26,-4.06,71.39,-25.57
203,max,1683882344010,WAVING,0.1,0.94,0.3,-3.23,-5.55,-2.56,-4.11,71.32,-25.81
204,max,1683882344033,WAVING,0.08,0.94,0.29,-3.42,-1.83,-1.95,-4.1,71.23,-25.89
205,max,1683882344056,WAVING,0.08,0.94,0.29,-3.42,-1.83,-1.95,-4.1,71.23,-25.89
206,max,1683882344080,WAVING,0.09,0.97,0.3,-2.69,4.33,0.0,-4.09,71.17,-25.73
207,max,1683882344103,WAVING,0.13,1.0,0.3,-1.95,5.74,1.65,-4.22,71.13,-25.48
208,max,1683882344126,WAVING,0.12,0.96,0.31,0.37,5.74,4.03,-4.22,71.13,-25.48
209,max,1683882344149,WAVING,0.12,0.96,0.31,0.37,5.74,4.03,-4.4,71.14,-25.22
210,max,1683882344173,WAVING,0.13,0.92,0.3,1.46,7.75,4.82,-4.59,71.2,-24.86
211,max,1683882344193,WAVING,0.11,0.92,0.28,3.91,5.92,3.48,-4.59,71.2,-24.86
