measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,micha,1683881803823,WAVING,0.16,0.94,0.29,-1.4,-0.92,-1.34,-7.9,71.3,125.27
1,micha,1683881803847,WAVING,0.15,0.94,0.28,-1.71,-1.34,-1.53,-7.88,71.32,125.19
2,micha,1683881803869,WAVING,0.13,0.94,0.28,-1.71,-1.34,-1.53,-7.88,71.32,125.19
3,micha,1683881803890,WAVING,0.13,0.94,0.28,-2.14,0.24,-1.1,-7.8,71.29,125.18
4,micha,1683881803912,WAVING,0.13,0.96,0.27,-1.83,-2.14,-3.05,-7.72,71.34,125.04
5,micha,1683881803936,WAVING,0.13,0.96,0.27,-1.83,-2.14,-3.05,-7.72,71.34,125.04
6,micha,1683881803959,WAVING,0.14,0.94,0.28,-1.65,-2.14,-2.56,-7.65,71.37,124.92
7,micha,1683881803983,WAVING,0.14,0.95,0.28,-2.38,-1.83,-2.38,-7.6,71.36,124.8
8,micha,1683881804003,WAVING,0.14,0.95,0.28,-2.38,-1.83,-2.38,-7.6,71.36,124.8
9,micha,1683881804024,WAVING,0.15,0.96,0.27,-2.99,-2.62,-3.17,-7.56,71.36,124.65
10,micha,1683881804044,WAVING,0.15,0.96,0.27,-2.99,-2.62,-3.17,-7.56,71.36,124.65
11,micha,1683881804067,WAVING,0.14,0.94,0.27,-3.91,-4.03,-3.91,-7.49,71.31,124.43
12,micha,1683881804089,WAVING,0.14,0.94,0.27,-3.91,-4.03,-3.91,-7.49,71.31,124.43
13,micha,1683881804110,WAVING,0.15,0.94,0.28,-3.42,-5.0,-4.39,-7.43,71.27,124.18
14,micha,1683881804134,WAVING,0.14,0.94,0.28,-3.42,-5.0,-4.39,-7.43,71.27,124.18
15,micha,1683881804157,WAVING,0.14,0.94,0.28,-2.26,-3.36,-3.17,-7.37,71.27,124.01
16,micha,1683881804180,WAVING,0.12,0.95,0.29,-2.56,-1.22,-1.59,-7.29,71.24,123.93
17,micha,1683881804205,WAVING,0.12,0.95,0.29,-2.56,-1.22,-1.59,-7.29,71.24,123.93
18,micha,1683881804226,WAVING,0.14,0.96,0.27,-1.46,-0.92,-0.92,-7.3,71.29,123.87
19,micha,1683881804248,WAVING,0.13,0.93,0.29,-1.46,-0.92,-0.92,-7.3,71.29,123.87
20,micha,1683881804271,WAVING,0.13,0.93,0.29,-0.92,1.53,0.06,-7.29,71.31,123.93
21,micha,1683881804295,WAVING,0.12,0.94,0.28,-1.95,2.62,-0.61,-7.23,71.28,124.01
22,micha,1683881804317,WAVING,0.15,0.95,0.28,-1.46,2.69,-0.18,-7.25,71.3,124.1
23,micha,1683881804339,WAVING,0.15,0.95,0.28,-1.46,2.69,-0.18,-7.25,71.3,124.1
24,micha,1683881804360,WAVING,0.14,0.96,0.28,-0.73,4.21,0.79,-7.26,71.34,124.26
25,micha,1683881804383,WAVING,0.14,0.96,0.28,-0.73,4.21,0.79,-7.26,71.34,124.26
26,micha,1683881804407,WAVING,0.15,0.96,0.29,0.18,7.2,3.91,-7.37,71.37,124.59
27,micha,1683881804430,WAVING,0.13,0.94,0.28,0.49,6.77,5.0,-7.49,71.41,124.9
28,micha,1683881804455,WAVING,0.13,0.94,0.28,0.55,7.08,4.52,-7.58,71.43,125.22
29,micha,1683881804476,WAVING,0.13,0.94,0.28,0.55,7.08,4.52,-7.58,71.43,125.22
30,micha,1683881804499,WAVING,0.13,0.94,0.28,0.12,5.68,2.87,-7.64,71.48,125.46
31,micha,1683881804520,WAVING,0.16,0.94,0.29,-0.06,5.19,2.26,-7.72,71.47,125.68
32,micha,1683881804540,WAVING,0.16,0.94,0.29,-0.06,5.19,2.26,-7.72,71.47,125.68
33,micha,1683881804562,WAVING,0.14,0.94,0.28,-2.08,3.36,1.4,-7.75,71.42,125.82
34,micha,1683881804586,WAVING,0.16,0.94,0.27,-1.95,1.34,-0.31,-7.75,71.42,125.82
35,micha,1683881804610,WAVING,0.16,0.94,0.27,-1.95,1.34,-0.31,-7.78,71.39,125.85
36,micha,1683881804633,WAVING,0.14,0.95,0.28,-1.89,-0.92,-2.01,-7.71,71.41,125.77
37,micha,1683881804656,WAVING,0.15,0.96,0.27,-1.89,-1.34,-2.38,-7.71,71.41,125.77
38,micha,1683881804679,WAVING,0.15,0.96,0.27,-1.89,-1.34,-2.38,-7.69,71.43,125.68
39,micha,1683881804703,WAVING,0.14,0.93,0.27,-2.08,-2.75,-2.56,-7.63,71.44,125.53
40,micha,1683881804726,WAVING,0.14,0.93,0.27,-2.08,-2.75,-2.56,-7.63,71.44,125.53
41,micha,1683881804751,WAVING,0.15,0.94,0.28,-4.09,-3.97,-4.64,-7.55,71.37,125.3
42,micha,1683881804773,WAVING,0.16,0.94,0.28,-4.46,-6.41,-5.8,-7.46,71.28,124.98
43,micha,1683881804795,WAVING,0.16,0.94,0.28,-4.46,-6.41,-5.8,-7.46,71.28,124.98
44,micha,1683881804817,WAVING,0.11,0.95,0.31,-3.85,-4.52,-5.07,-7.27,71.18,124.75
45,micha,1683881804840,WAVING,0.11,0.95,0.31,-3.85,-4.52,-5.07,-7.27,71.18,124.75
46,micha,1683881804865,WAVING,0.1,0.96,0.27,-2.87,-2.56,-2.99,-7.13,71.19,124.6
47,micha,1683881804888,WAVING,0.11,0.94,0.28,-2.08,0.43,-0.49,-7.07,71.19,124.61
48,micha,1683881804912,WAVING,0.11,0.94,0.28,-2.08,0.43,-0.49,-7.07,71.19,124.61
49,micha,1683881804935,WAVING,0.12,0.94,0.29,-1.59,3.05,0.55,-7.04,71.17,124.72
50,micha,1683881804959,WAVING,0.14,0.93,0.29,-1.65,2.69,0.12,-7.04,71.17,124.72
51,micha,1683881804981,WAVING,0.14,0.93,0.29,-1.65,2.69,0.12,-7.03,71.14,124.82
52,micha,1683881805004,WAVING,0.16,0.94,0.29,-0.24,2.2,0.0,-7.09,71.17,124.9
53,micha,1683881805027,WAVING,0.16,0.94,0.29,-0.24,2.2,0.0,-7.09,71.17,124.9
54,micha,1683881805051,WAVING,0.15,0.95,0.28,-0.79,4.94,1.34,-7.13,71.18,125.1
55,micha,1683881805072,WAVING,0.15,0.94,0.27,-0.92,5.49,2.38,-7.21,71.2,125.33
56,micha,1683881805093,WAVING,0.15,0.94,0.27,-0.92,5.49,2.38,-7.21,71.2,125.33
57,micha,1683881805117,WAVING,0.15,0.95,0.28,-0.73,7.2,3.78,-7.3,71.21,125.65
