measurement_id,user_name,time_stamp,activity,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,rotation_pitch,rotation_roll,rotation_yaw
0,micha,1683881777100,WAVING,0.25,0.91,0.29,-4.39,-3.42,-2.38,-13.23,71.25,-62.06
1,micha,1683881777124,WAVING,0.23,0.91,0.31,-4.76,-4.21,-5.8,-13.05,71.11,-62.31
2,micha,1683881777147,WAVING,0.18,0.92,0.34,-2.87,-8.73,-10.86,-12.64,71.01,-62.78
3,micha,1683881777172,WAVING,0.18,0.92,0.34,-2.87,-8.73,-10.86,-12.64,71.01,-62.78
4,micha,1683881777192,WAVING,0.13,0.92,0.35,-0.49,-5.0,-6.16,-12.28,70.95,-63.01
5,micha,1683881777215,WAVING,0.15,0.94,0.33,1.77,2.87,1.04,-12.16,70.97,-62.87
6,micha,1683881777238,WAVING,0.17,0.92,0.3,1.77,2.87,1.04,-12.16,70.97,-62.87
7,micha,1683881777261,WAVING,0.17,0.92,0.3,-1.89,5.43,1.83,-12.06,70.85,-62.64
8,micha,1683881777285,WAVING,0.2,0.93,0.32,-3.85,3.72,-1.71,-11.93,70.67,-62.53
9,micha,1683881777306,WAVING,0.2,0.93,0.32,-3.85,3.72,-1.71,-11.93,70.67,-62.53
10,micha,1683881777327,WAVING,0.26,0.92,0.33,-2.75,0.55,-2.81,-11.92,70.52,-62.53
11,micha,1683881777352,WAVING,0.26,0.92,0.33,-2.75,0.55,-2.81,-11.92,70.52,-62.53
12,micha,1683881777375,WAVING,0.22,0.91,0.32,-3.23,0.98,-1.16,-11.89,70.36,-62.5
13,micha,1683881777400,WAVING,0.19,0.93,0.32,-0.67,0.92,-0.06,-11.82,70.33,-62.47
14,micha,1683881777421,WAVING,0.19,0.93,0.32,-0.67,0.92,-0.06,-11.82,70.33,-62.47
15,micha,1683881777442,WAVING,0.19,0.92,0.35,0.06,0.31,-0.61,-11.73,70.28,-62.45
16,micha,1683881777466,WAVING,0.19,0.92,0.35,0.06,0.31,-0.61,-11.73,70.28,-62.45
17,micha,1683881777490,WAVING,0.15,0.9,0.33,-1.1,1.1,-0.49,-11.57,70.17,-62.39
18,micha,1683881777514,WAVING,0.16,0.92,0.34,0.06,5.13,1.95,-11.48,70.09,-62.15
19,micha,1683881777535,WAVING,0.16,0.92,0.34,0.06,5.13,1.95,-11.48,70.09,-62.15
20,micha,1683881777557,WAVING,0.19,0.93,0.31,-0.67,6.41,3.3,-11.49,70.04,-61.86
21,micha,1683881777579,WAVING,0.19,0.93,0.31,-0.67,6.41,3.3,-11.49,70.04,-61.86
22,micha,1683881777604,WAVING,0.23,0.92,0.29,-3.05,3.48,1.28,-11.56,69.96,-61.74
23,micha,1683881777629,WAVING,0.26,0.91,0.31,-3.97,-0.24,-2.44,-11.61,69.82,-61.78
24,micha,1683881777650,WAVING,0.26,0.91,0.31,-3.97,-0.24,-2.44,-11.61,69.82,-61.78
25,micha,1683881777676,WAVING,0.22,0.91,0.34,-2.75,-2.38,-2.93,-11.57,69.7,-61.91
26,micha,1683881777698,WAVING,0.2,0.93,0.33,-2.75,-2.38,-2.93,-11.57,69.7,-61.91
27,micha,1683881777720,WAVING,0.2,0.93,0.33,-0.31,-1.28,-0.61,-11.57,69.72,-61.96
28,micha,1683881777743,WAVING,0.17,0.92,0.34,-0.24,0.61,1.04,-11.53,69.66,-61.92
29,micha,1683881777767,WAVING,0.17,0.92,0.34,-0.24,0.61,1.04,-11.53,69.66,-61.92
30,micha,1683881777790,WAVING,0.16,0.91,0.34,0.85,0.92,1.53,-11.47,69.65,-61.84
31,micha,1683881777814,WAVING,0.16,0.91,0.34,0.85,0.92,1.53,-11.47,69.65,-61.84
32,micha,1683881777834,WAVING,0.16,0.91,0.34,2.26,5.13,3.97,-11.48,69.67,-61.59
33,micha,1683881777855,WAVING,0.2,0.9,0.3,-1.04,2.69,1.77,-11.52,69.65,-61.48
34,micha,1683881777877,WAVING,0.2,0.9,0.3,-1.04,2.69,1.77,-11.52,69.65,-61.48
35,micha,1683881777902,WAVING,0.27,0.94,0.31,-3.23,0.06,-0.67,-11.63,69.59,-61.5
36,micha,1683881777924,WAVING,0.27,0.94,0.31,-3.23,0.06,-0.67,-11.63,69.59,-61.5
37,micha,1683881777947,WAVING,0.23,0.92,0.34,-3.42,-1.77,-2.14,-11.64,69.48,-61.62
38,micha,1683881777968,WAVING,0.21,0.92,0.33,-0.98,-4.39,-1.89,-11.64,69.48,-61.62
39,micha,1683881777991,WAVING,0.21,0.92,0.33,-0.98,-4.39,-1.89,-11.65,69.52,-61.82
40,micha,1683881778013,WAVING,0.2,0.92,0.34,-0.79,-3.85,-1.28,-11.65,69.5,-61.99
41,micha,1683881778036,WAVING,0.2,0.92,0.34,-0.79,-3.85,-1.28,-11.65,69.5,-61.99
42,micha,1683881778058,WAVING,0.17,0.91,0.35,-1.59,-3.6,-2.44,-11.53,69.42,-62.14
43,micha,1683881778080,WAVING,0.17,0.91,0.35,-1.59,-3.6,-2.44,-11.53,69.42,-62.14
44,micha,1683881778102,WAVING,0.15,0.91,0.35,0.31,2.08,1.28,-11.43,69.41,-62.03
45,micha,1683881778124,WAVING,0.16,0.92,0.32,0.31,2.08,1.28,-11.43,69.41,-62.03
46,micha,1683881778145,WAVING,0.16,0.92,0.32,-0.06,5.68,3.23,-11.42,69.4,-61.78
47,micha,1683881778167,WAVING,0.24,0.93,0.28,-1.34,3.17,1.1,-11.52,69.45,-61.68
48,micha,1683881778191,WAVING,0.24,0.93,0.28,-1.34,3.17,1.1,-11.52,69.45,-61.68
49,micha,1683881778214,WAVING,0.26,0.92,0.3,-3.23,0.85,-1.28,-11.62,69.38,-61.67
50,micha,1683881778237,WAVING,0.22,0.93,0.33,-3.23,0.85,-1.28,-11.62,69.38,-61.67
51,micha,1683881778260,WAVING,0.22,0.93,0.33,-2.01,-0.79,-1.71,-11.62,69.34,-61.74
52,micha,1683881778281,WAVING,0.21,0.91,0.31,-1.16,-3.54,-1.59,-11.62,69.38,-61.91
53,micha,1683881778306,WAVING,0.21,0.91,0.31,-1.16,-3.54,-1.59,-11.62,69.38,-61.91
54,micha,1683881778330,WAVING,0.2,0.92,0.33,-0.85,-2.32,-1.65,-11.6,69.36,-62.02
55,micha,1683881778354,WAVING,0.16,0.91,0.34,-0.79,0.49,-0.06,-11.5,69.28,-61.98
56,micha,1683881778376,WAVING,0.16,0.91,0.34,-0.79,0.49,-0.06,-11.5,69.28,-61.98
